fips,year_x,pct_two_party_rep,rep_margin,totalvotes,YEAR,religious_frac,year_y,area,year,population,white_pct,hispanic_pct,black_pct,edu_2018,inc_2018,density,log_inc
01021,2020,0.8400669876491522,0.6747663551401869,19260,2010,0.702151547785441,2010,692.85,2019,44428,0.8705546052039255,0.08184028090393446,0.10344827586206896,14.2,45182,4.160811654742287,10.718454056417167
01023,2020,0.5787061994609164,0.15654737970781396,7461,2010,0.7053899992784473,2010,913.5,2019,12589,0.571212963698467,0.010167606640718087,0.41742791325760586,13.0,34884,2.623295319948198,10.459783550346875
01025,2020,0.5605828220858896,0.12059227598839872,13102,2010,0.798629659737545,2010,1238.47,2019,23622,0.5299297265261197,0.013123359580052493,0.4502159004318009,12.6,36127,2.948301734385978,10.49479578720404
01027,2020,0.8157933148445482,0.6259221756111674,6913,2010,0.7364341085271318,2010,603.96,2019,13235,0.8322629391764261,0.03286739705326785,0.13781639591990932,10.2,41225,3.0871121440849327,10.626800147427799
01029,2020,0.9059350503919373,0.8044382801664355,7210,2010,0.7681004541811381,2010,560.1,2019,14910,0.9507712944332662,0.02595573440643863,0.028437290409121393,13.7,40188,3.2816720685429974,10.601323722582205
01031,2020,0.7692167077963623,0.5311992786293959,22180,2010,0.6622086970449267,2010,678.97,2019,52342,0.7578808604944404,0.07968744029651141,0.1760727522830614,23.4,53155,4.344977443085754,10.880967452722706
01033,2020,0.7103988837820092,0.41568023350089184,24668,2010,0.6941096494451385,2010,592.62,2019,55241,0.8044749370938252,0.032385365941963395,0.16218026465849641,18.7,47558,4.534907326035324,10.769705297775843
01035,2020,0.5378953961791418,0.07540115282754323,6419,2010,0.5811158149380102,2010,850.16,2019,12067,0.5175271401342504,0.02295516698433745,0.4607607524654015,10.7,33177,2.652805166009161,10.40961214374347
01037,2020,0.6690036900369004,0.3347953216374269,5472,2010,0.5372215963255048,2010,650.93,2019,10663,0.6675419675513458,0.026259026540373254,0.3089186907999625,11.6,38301,2.7961329744727603,10.55323128448846
01039,2020,0.8429116558741906,0.6810196348604891,17418,2010,0.6248642923341718,2010,1030.46,2019,37049,0.8451240249399444,0.018543010607573754,0.12518556506248482,14.9,40601,3.582236056338211,10.611547975828369
01041,2020,0.741011578305911,0.47816230920356656,6617,2010,0.6321731626635985,2010,608.84,2019,13772,0.7216816729596283,0.024179494626778972,0.2388178913738019,15.6,39812,3.1188373170469483,10.591923653365955
01043,2020,0.8920451791167774,0.7748317405571125,41751,2010,0.7807004452404049,2010,734.84,2019,83768,0.9572629166268742,0.04479037341228154,0.013800019100372457,13.7,42558,4.736153563526561,10.658623130430142
01045,2020,0.7348083354772318,0.46332301132037157,19699,2010,0.49758213766890214,2010,561.15,2019,49172,0.7376759131212886,0.07016188074513952,0.20975351826242578,17.0,45960,4.473091385324967,10.735526731962691
01047,2020,0.31113740070981916,-0.3753989138346117,17861,2010,0.615814696485623,2010,978.7,2019,37196,0.2758092267985805,0.011533498225615658,0.7070652758361115,15.1,31602,3.637731347166314,10.360975688711445
01049,2020,0.8528002757194555,0.6982129459109201,29322,2010,0.5588744040838712,2010,777.09,2019,71513,0.9271461132940864,0.15065792233579908,0.018737851859102542,12.7,39233,4.522078356561307,10.577273508367446
01051,2020,0.7449062956452851,0.4838473013621579,40891,2010,0.47327339444913813,2010,618.49,2019,81209,0.7568249824526838,0.0315605413193119,0.21154059279143939,24.5,59347,4.877500333893089,10.991156851161252
01053,2020,0.6890329139661965,0.37513397642015006,15861,2010,0.6062005793470602,2010,945.08,2019,36633,0.6227991155515519,0.025987497611443235,0.31255971391914394,12.7,35000,3.6574351725058567,10.46310334047155
01055,2020,0.7547085201793722,0.5026548672566372,47460,2010,0.8096045197740113,2010,534.99,2019,102268,0.8067137325458599,0.041361911839480583,0.15744905542300622,17.7,44023,5.253104042399253,10.692467503598817
01057,2020,0.8399539435808866,0.6743947007766103,8756,2010,0.6456122034684763,2010,627.66,2019,16302,0.8575634891424365,0.020549625812783707,0.11661145871672188,12.9,37458,3.2570444600706785,10.530975584289799
01059,2020,0.8325166680054623,0.6589461954791468,12564,2010,0.647300025233409,2010,633.82,2019,31362,0.9169376953000447,0.1787513551431669,0.04377909572093616,12.9,40459,3.901587245486224,10.608044394647637
01061,2020,0.8719845609520747,0.7379167331312809,12538,2010,0.6234415826801045,2010,574.41,2019,26271,0.871493281565224,0.0416809409615165,0.0930684024209204,11.1,38142,3.822877521137111,10.549071316164463
01063,2020,0.18401682439537329,-0.6298469922448124,4771,2010,0.2731896075179657,2010,647.11,2019,8111,0.1849340401923314,0.01713722105782271,0.7991616323511281,10.1,21804,2.5284601485644833,9.989848718184172
01065,2020,0.40497651390123146,-0.18896743246654885,7922,2010,0.6126269035532995,2010,643.94,2019,14651,0.4070029349532455,0.01426523786772234,0.5801651764384683,14.1,30571,3.1246583174392026,10.327807126158824
01067,2020,0.7180352864299717,0.43211741851931795,9266,2010,0.480522482949948,2010,561.75,2019,17205,0.7157802964254577,0.026910781749491425,0.2588782330717815,18.0,48610,3.4218984071661422,10.7915845500395
01069,2020,0.7176986835689907,0.4294207650273224,45750,2010,0.7939771731316533,2010,579.82,2019,105882,0.6882378496817212,0.03429289208741807,0.2736631344326703,21.0,45496,5.207362834925331,10.725379688986635
01071,2020,0.8411767224767696,0.675154647911194,23602,2010,0.546019877130028,2010,1077.87,2019,51626,0.9137450122031534,0.03068221438809902,0.0349242629682718,14.2,39816,3.869038550030861,10.59202412053839
01073,2020,0.4334755885640571,-0.13087857087857088,324675,2010,0.8459297822514754,2010,1111.28,2019,658573,0.5307171718245358,0.04080489178876146,0.43466859406626146,32.4,51979,6.384562868942674,10.858595069841899
01075,2020,0.8631402183039463,0.7221371921524976,7187,2010,0.771765998352101,2010,604.85,2019,13805,0.8752625860195581,0.019051068453458893,0.10329590727997102,12.5,36756,3.1278056309583975,10.512056756620776
01077,2020,0.7267663981588032,0.4463521257559628,44149,2010,0.5878070090282497,2010,667.7,2019,92729,0.8695553710274024,0.02859946726482546,0.1001736242168038,23.9,46265,4.933597568875752,10.742141014683131
01079,2020,0.7758380771663504,0.546593971297863,15957,2010,0.5224962870205888,2010,690.68,2019,32924,0.7823168509294132,0.023660551573320376,0.10879601506499818,11.7,44515,3.864280534548305,10.703581490007771
01081,2020,0.6035565003806432,0.20314173006480699,70980,2010,0.39437563726853336,2010,607.54,2019,164542,0.7074850190224988,0.03701790424329351,0.22935177644613533,34.1,48056,5.601503119079606,10.780122276529998
01083,2020,0.7176416494242063,0.4271854617057062,48754,2010,0.5239424029378368,2010,559.94,2019,98915,0.8099984835464793,0.06216448465854522,0.13912955567911844,25.5,56460,5.174186539330346,10.94128770180748
01085,2020,0.26973394090842273,-0.4587115666178624,6830,2010,0.5519957518364457,2010,715.91,2019,9726,0.25981904174377957,0.01860991157721571,0.7241414764548633,14.1,30833,2.6090035302278043,10.336340823963159
01087,2020,0.17847616838687233,-0.6375761756927676,8697,2010,0.4446671639008018,2010,608.89,2019,18068,0.1732344476422404,0.018983838831082577,0.8037414212973212,20.7,32074,3.3902600693527996,10.375801012068754
01089,2020,0.5409710481825867,0.07996700265525508,193955,2010,0.5024655701276243,2010,801.59,2019,372909,0.6887149411786789,0.0518946981703311,0.24861025075822787,41.7,63417,6.142492445829657,11.057487243283795
01091,2020,0.4935725515583094,-0.012773387244991729,10882,2010,0.7778570409473534,2010,976.88,2019,18863,0.46615066532364946,0.027991305730795737,0.5162487409213805,15.4,32809,2.9605937908209583,10.398458146978019
01093,2020,0.8932366087784861,0.7785434498766864,13786,2010,0.6123602807382376,2010,742.29,2019,29709,0.9404220943148541,0.026927866976337138,0.03860782927732337,13.1,35392,3.689465306798848,10.474241084882006
01095,2020,0.8491301893570072,0.6891015901954827,39492,2010,0.6595641750610091,2010,565.84,2019,96774,0.9280798561597123,0.1474776282885899,0.031806063612127226,19.2,42490,5.141822289417503,10.657024033108858
01097,2020,0.5609141442581638,0.12020375942744921,181783,2010,0.6187214280179761,2010,1229.44,2019,413210,0.5901236659325767,0.030113017593959488,0.36230730137218364,22.9,46166,5.8173971571499115,10.739998875403943
01099,2020,0.5807276861853325,0.16045197740112993,10620,2010,0.6535893878966533,2010,1025.68,2019,20733,0.5535619543722567,0.0167366034823711,0.409781507741282,14.1,30141,3.0063708265150586,10.313641650130425
01101,2020,0.34080689804191916,-0.31421869287948334,98476,2010,0.6985607966411321,2010,784.25,2019,226486,0.35508596557844635,0.03684112925302226,0.5932198899711241,32.1,47990,5.6657105647695865,10.77874793485229
01103,2020,0.7501281734804321,0.4925956396544632,53482,2010,0.6936396351159093,2010,579.34,2019,119679,0.8281653422906274,0.08745059701367826,0.1308918022376524,21.7,49751,5.330678912987543,10.81478584288724
01105,2020,0.25766634522661525,-0.4818791946308725,5215,2010,0.5471626852988386,2010,719.66,2019,8923,0.3023646755575479,0.016138070155777205,0.6794799955172027,15.7,23561,2.5176086136443,10.067348081686498
01107,2020,0.5818673883626523,0.16285329744279947,9659,2010,0.6905702420743441,2010,881.41,2019,19930,0.580431510286001,0.052383341695935774,0.39964877069744104,13.5,37458,3.1184585152767474,10.530975584289799
01109,2020,0.5882784420156972,0.174470861119165,13796,2010,0.5103194625976474,2010,672.09,2019,33114,0.5748625958808963,0.024219363411246,0.3783596062088543,23.6,34678,3.8973191725406084,10.453860759104618
01111,2020,0.7950888289461445,0.5861973392461197,10824,2010,0.5842971239034609,2010,580.55,2019,22722,0.7798169175248658,0.030014963471525394,0.19232461931168032,14.9,41449,3.6671129670568345,10.632219034820066
01113,2020,0.46929194212896425,-0.06073526624976312,21108,2010,0.6950724309214875,2010,641.14,2019,57961,0.4994047721743931,0.058280567968116495,0.45485757664636567,16.5,40978,4.504277807754602,10.620790616307145
01117,2020,0.7062526675202732,0.405386275657774,114439,2010,0.4387574646948766,2010,784.93,2019,217702,0.8253897529650623,0.05803805201605865,0.13319583651045924,42.1,75761,5.625287892303135,11.23533892735046
01115,2020,0.8243147636761987,0.6408920759482253,44346,2010,0.47841326426853925,2010,631.9,2019,89512,0.874843596389311,0.02441013495397265,0.09663508803288945,16.5,54887,4.953396819708147,10.913031805286236
01119,2020,0.2562129228795895,-0.48408150270614453,6282,2010,0.36147642229165156,2010,903.89,2019,12427,0.256457713044178,0.011990021726885009,0.714009817333226,21.8,23132,2.6209191322335315,10.04897221927811
01121,2020,0.6291428247691349,0.25618836222640556,35591,2010,0.5362068756000049,2010,736.78,2019,79978,0.6407011928280277,0.023919077746380253,0.33022831278601616,14.3,41012,4.687217535672156,10.621619985789982
01123,2020,0.7193532818532818,0.43517809268479507,20888,2010,0.704632833525567,2010,716.52,2019,40367,0.7053286100032204,0.025292937300270022,0.27004731587683006,18.3,43361,4.031361738130394,10.677315698578214
01125,2020,0.5759932184232834,0.14981060606060606,89760,2010,0.5388069209271741,2010,1321.76,2019,209355,0.642167610040362,0.03968379069045402,0.32416230804136514,30.3,52221,5.06506719379666,10.86323999182082
01127,2020,0.843174211159133,0.6790008358516042,31106,2010,0.6534920848067082,2010,791.19,2019,63521,0.9093055839801011,0.026463689173659107,0.06193227436595772,11.6,41748,4.385587697670838,10.639406824939943
01129,2020,0.7441807653003293,0.4853853966820901,8861,2010,0.5946191911722882,2010,1080.21,2019,16326,0.6600514516721794,0.01617052554208012,0.23300257258360896,11.1,40794,2.715603462350462,10.616290290754515
01131,2020,0.3114977823268509,-0.37559483344663497,5884,2010,0.6149957155098543,2010,888.5,2019,10373,0.27648703364504,0.014364214788392943,0.710594813458016,12.5,27237,2.457426907837122,10.212331622039867
01133,2020,0.912731834065048,0.8172624855850261,11273,2010,0.607008658715896,2010,612.98,2019,23629,0.9590757120487536,0.033052604849972494,0.009987726945702316,13.5,38504,3.6518977412230162,10.558517410982946
05001,2020,0.7034674517500817,0.3959261616804583,6284,2010,0.7916294232083706,2010,988.77,2019,17486,0.7176598421594418,0.0344275420336269,0.25088642342445383,15.5,39466,2.8726940933034966,10.583194820729371
05003,2020,0.7230548677179721,0.4318697956093868,7926,2010,0.9238090879970713,2010,925.35,2019,19657,0.7285445388411252,0.05692628580149565,0.24688406165742482,13.2,39635,3.056016743634041,10.587467845271256
05005,2020,0.7735821405891261,0.5332032179749607,21007,2010,0.5137185941753186,2010,554.28,2019,41932,0.9653248115997329,0.02628064485357245,0.004674234474864066,18.3,41481,4.326134563341949,10.632990770056727
05007,2020,0.6364551603077082,0.26449396223897526,119912,2010,0.5129145789942124,2010,847.36,2019,279141,0.8848037371794183,0.1706306132026467,0.020609656051959403,32.4,64141,5.797346675619439,11.068839064020526
05009,2020,0.8167025604211534,0.6186747691948112,17114,2010,0.7521610709156437,2010,590.23,2019,37432,0.9597136140200898,0.02639452874545843,0.004755289591793118,16.0,43262,4.149768941101984,10.675029930523447
05011,2020,0.6587570621468927,0.3084522502744237,3644,2010,0.9622002085505735,2010,649.23,2019,10763,0.6880981139087615,0.1594351017374338,0.27352968503205427,15.2,39510,2.8080825599706576,10.584309083405437
05013,2020,0.7735224586288416,0.5302474793767186,2182,2010,0.6711997019374069,2010,628.58,2019,5189,0.7554442089034497,0.04124108691462709,0.2117941799961457,12.1,44022,2.110832972246038,10.69244478794205
05015,2020,0.6485542063422731,0.28829363397473934,11797,2010,0.39430153756467246,2010,630.09,2019,28380,0.921247357293869,0.15172656800563777,0.008386187455954899,20.4,43505,3.807577284388708,10.680631153000125
05017,2020,0.43668993020937186,-0.12381184499146966,4103,2010,0.5308474576271186,2010,644.3,2019,10118,0.42982802925479346,0.05930025696778019,0.5460565329116426,14.7,33051,2.7539068387072847,10.405807102008175
05019,2020,0.5743327513095535,0.14261785116056472,8358,2010,0.7168949771689498,2010,866.07,2019,22320,0.7239695340501792,0.04816308243727598,0.2460573476702509,27.6,39752,3.2492726797907183,10.590415433282157
05021,2020,0.8094294770206022,0.6027397260273972,5183,2010,0.5008393956351427,2010,639.47,2019,14551,0.9684557762353103,0.021991615696515702,0.008521751082399835,11.6,33935,3.1247752904914936,10.43220220913786
05023,2020,0.8398890158315652,0.6602203376396925,12617,2010,0.5392375818251829,2010,553.69,2019,24919,0.9650467514747783,0.02451944299530479,0.004695212488462619,14.9,43391,3.80678088034095,10.678007325311796
05025,2020,0.8149516770892553,0.6155555555555555,3600,2010,0.6432270687075613,2010,597.78,2019,7956,0.8627450980392157,0.024761186525892407,0.11538461538461539,16.2,42460,2.588458846689043,10.656317735257247
05027,2020,0.6629090909090909,0.3143859649122807,8550,2010,0.8021749755620723,2010,766.05,2019,23457,0.6144434497165026,0.028093959159312783,0.35643944238393654,20.6,36148,3.4216767950308613,10.495376901021846
05029,2020,0.6862673926194798,0.35632449947922695,8641,2010,0.5624030461147934,2010,552.25,2019,20846,0.8479324570661038,0.04010361700086348,0.11421855511848795,16.0,41196,3.630916519999041,10.626096443245693
05031,2020,0.6819285466527922,0.3541066188881099,38511,2010,0.6624534699252408,2010,707.21,2019,110332,0.7947105100967987,0.052505166225573725,0.16775731428778595,26.3,45868,5.049921629530972,10.733522985158196
05033,2020,0.7895697190868199,0.5665186169108796,24091,2010,0.49696519661651706,2010,593.09,2019,63257,0.9071565202270104,0.08111355265029957,0.01737357130436157,15.3,46619,4.669614914263441,10.749763462338244
05035,2020,0.46528357633759393,-0.06720129304985702,16086,2010,0.5081725668932459,2010,609.76,2019,47955,0.42986132832864143,0.027755187154624127,0.54524032947555,18.0,39002,4.364952913036501,10.571368205848186
05037,2020,0.7369522954987289,0.458544349587614,6911,2010,0.7369893676552882,2010,616.38,2019,16419,0.7398136305499726,0.019976856081369145,0.2317437115536878,15.4,43838,3.2823308233558004,10.688256300143298
05039,2020,0.6202681388012619,0.23027557568893922,2649,2010,0.7662641695416461,2010,667.39,2019,7009,0.565130546440291,0.03866457411898987,0.4050506491653588,13.7,36628,2.3515757338134353,10.508568254227622
05041,2020,0.4879349758699517,-0.02281460134486071,4164,2010,0.6914975399753998,2010,768.15,2019,11361,0.49353049907578556,0.06434292755919373,0.47900712965407977,12.4,30234,2.6939566899932355,10.316722397908654
05043,2020,0.643047731989327,0.28056403547027187,6879,2010,0.7600626722135178,2010,828.36,2019,18219,0.6931774521104341,0.03754322410670179,0.2810253032548438,20.6,43014,3.0907724420623004,10.669280923080928
05045,2020,0.6527516395779869,0.29616320212295444,54264,2010,0.5503148264259915,2010,647.88,2019,126007,0.835890069599308,0.04187862579063068,0.12202496686692009,30.0,51930,5.270387245927822,10.857651936838364
05047,2020,0.8136734986383832,0.6139711039416468,7129,2010,0.4246620689655172,2010,608.86,2019,17715,0.9437764606265876,0.03240191927744849,0.00925769122212814,11.8,39463,3.3705786610747666,10.583118803042552
05049,2020,0.7927638190954774,0.5714005492349942,5098,2010,0.4466312780726827,2010,618.19,2019,12477,0.9603270016830969,0.017231706339664983,0.007052977478560552,11.8,36184,3.004846374838662,10.496372311157678
05051,2020,0.6742357470891126,0.33991719269666737,44199,2010,0.5400108306256769,2010,677.78,2019,99386,0.8696999577405269,0.059364498017829476,0.08752741834866078,20.2,43146,4.987943786146311,10.67234499233055
05053,2020,0.8427189283056313,0.6739024390243903,8200,2010,0.5602419761384642,2010,631.81,2019,18265,0.9467287161237339,0.03022173555981385,0.026882014782370654,18.3,51920,3.3641532231930507,10.857459351377972
05055,2020,0.8060015290519877,0.5979086269139798,16066,2010,0.5706343549536707,2010,577.7,2019,45325,0.9524103695532267,0.029630446773303915,0.01820187534473249,15.9,47497,4.362559332835832,10.768421830133452
05057,2020,0.6764170960897241,0.3404504241006142,6838,2010,0.7284709628908842,2010,727.52,2019,21532,0.657440089169608,0.13301133197101989,0.30452349990711497,15.1,41355,3.3876539896041473,10.629948612126007
05059,2020,0.74910452621296,0.487377558333997,12557,2010,0.5126811043951037,2010,615.2,2019,33771,0.8544313168102811,0.03686595007550857,0.11332208107547896,14.7,41262,4.00541030683148,10.627697258547892
05061,2020,0.7153176120671341,0.4193214729002896,4834,2010,0.7787366741605628,2010,588.55,2019,13202,0.749962126950462,0.13164672019391002,0.21080139372822299,14.7,35900,3.1104617273902266,10.48849257447637
05063,2020,0.8005702066999287,0.5822173132679829,14486,2010,0.628018664556444,2010,763.95,2019,37825,0.937951090548579,0.06646397884996695,0.024586913417052214,18.9,43523,3.9022231966578333,10.681044812977527
05065,2020,0.8191338303159389,0.6208563535911602,5792,2010,0.4926255841121495,2010,580.58,2019,13629,0.9503265096485436,0.02538704233619488,0.02157164869029276,13.8,40218,3.1559275505539643,10.602069935586012
05067,2020,0.7246873739411053,0.4376350422313887,5091,2010,0.5960437850752903,2010,633.94,2019,16719,0.7923320772773491,0.0300855314313057,0.1736945989592679,10.2,33174,3.2723467635027794,10.409521715565988
05069,2020,0.3896316955130834,-0.21502197363164202,25030,2010,0.601446374378511,2010,870.75,2019,66824,0.39822518855501016,0.022042978570573447,0.5739554651023584,17.8,38289,4.340462667189632,10.5529179276508
05071,2020,0.7524129703936666,0.4901031796167614,9498,2010,0.4946750195771339,2010,659.8,2019,26578,0.9159831439536459,0.14263676725110994,0.021935435322447138,15.8,37170,3.695902326096972,10.523257263291297
05073,2020,0.6768104776579353,0.3426651735722284,2679,2010,0.5572269457161544,2010,528.27,2019,6624,0.6121678743961353,0.029438405797101448,0.36292270531400966,16.5,32412,2.5288471794242993,10.386284003580617
05075,2020,0.8088157195963888,0.595697456035513,5857,2010,0.6233706574791846,2010,587.61,2019,16406,0.9648908935755212,0.017798366451298304,0.012129708643179325,15.0,38528,3.3293389380279335,10.559140528668493
05077,2020,0.47471391657438167,-0.04810393258426966,2848,2010,0.39792785878741366,2010,602.62,2019,8857,0.4305069436603816,0.023258439652252456,0.5438636107033984,8.9,28367,2.6876765701520275,10.252981776705631
05079,2020,0.7255058572949947,0.4377260981912145,3870,2010,0.3727182680062261,2010,561.52,2019,13024,0.6755221130221131,0.041615479115479116,0.300291769041769,8.9,45166,3.1439016958201553,10.71809987037725
05081,2020,0.7518218623481782,0.4804943993820008,5178,2010,0.6783843292081088,2010,532.25,2019,12259,0.7545476792560568,0.03727873399135329,0.1985480055469451,11.4,45388,3.1369023363214055,10.72300303191088
05083,2020,0.8065647707341519,0.5952323035757723,8222,2010,0.8088399767369033,2010,708.13,2019,21466,0.9315196124103233,0.030327028789713967,0.014814124662256591,12.1,39748,3.411597874383862,10.590314804351253
05085,2020,0.7739448051948052,0.5283757338551859,30660,2010,0.4808941424308034,2010,770.73,2019,73309,0.8978297344118731,0.045696981271058125,0.06345741996207832,20.3,57509,4.555100545742368,10.959696736276323
05087,2020,0.7835768963117606,0.5570745044429255,7315,2010,0.37812559648787936,2010,834.26,2019,16576,0.9413610038610039,0.05894063706563706,0.009109555984555984,12.5,43891,2.9891660406850638,10.689464566656033
05089,2020,0.7906754170084769,0.5667066506730641,7503,2010,0.3843751876538762,2010,597.01,2019,16694,0.95549299149395,0.024439918533604887,0.006050077872289446,17.2,35518,3.330870788739606,10.47779488921454
05091,2020,0.7376409366869038,0.46480067854113655,16506,2010,0.6264552942800607,2010,625.58,2019,43257,0.7114224287398572,0.03587858612478905,0.25371616154610815,16.6,41903,4.236235129564148,10.643112702392486
05093,2020,0.6152151812944765,0.22137218198095548,12287,2010,0.707314974182444,2010,900.57,2019,40651,0.6180167769550564,0.044057956753831395,0.3561536001574377,12.8,37237,3.8097508187326508,10.525058169606785
05095,2020,0.5741360089186176,0.14174067495559503,2815,2010,0.7165296355381028,2010,607.12,2019,6701,0.5611102820474556,0.025966273690493955,0.4017310849126996,10.5,35190,2.4012855828775135,10.46851723031563
05097,2020,0.8071065989847716,0.5988538681948424,3839,2010,0.4440813745124908,2010,779.88,2019,8986,0.939906521255286,0.045292677498330734,0.008012463832628533,10.8,37855,2.4442830279358474,10.541518350537407
05099,2020,0.66469305079464,0.3147706968433591,3358,2010,0.8171612759808825,2010,617.84,2019,8252,0.6644449830344159,0.047140087251575376,0.30853126514784296,15.4,37635,2.591981349930134,10.535689747468632
05101,2020,0.8182517303255575,0.6210605302651325,3998,2010,0.2735894357743097,2010,820.9,2019,7753,0.9524055204436992,0.01947633174255127,0.004901328517993035,16.2,39896,2.2454338448647384,10.59403134722596
05103,2020,0.6074236817761333,0.20660513732903368,8993,2010,0.9760719754977029,2010,732.78,2019,23382,0.5654349499615089,0.02557522880848516,0.4014626635873749,16.0,34887,3.462876254155712,10.459869545961153
