fips,year_x,pct_two_party_rep,rep_margin,totalvotes,YEAR,religious_frac,year_y,area,year,population,white_pct,hispanic_pct,black_pct,edu_2010,inc_2010,density,log_inc,edu_X_white
01023,2000,0.4926782537293007,-0.014510442093843234,7374,2010,0.7053899992784473,2000,913.51,2000,15875,0.5464566929133858,0.006740157480314961,0.44403149606299214,9.8,31076,2.855206501095249,10.344191096070311,5.355275590551182
01025,2000,0.5613574575794507,0.12174479166666667,10752,2010,0.798629659737545,2000,1238.38,2000,27819,0.5562385420036665,0.006470397929472662,0.4321506883784464,12.0,27439,3.1119151666340845,10.219720638027066,6.674862504043999
01027,2000,0.6452116585704372,0.28454869964303925,5883,2010,0.7364341085271318,2000,605.07,2000,14263,0.8160975951763304,0.01780831522120171,0.15648881721937882,9.1,35595,3.1600798967062573,10.479960457537974,7.426488116104607
01029,2000,0.667000200120072,0.3277690494893951,5092,2010,0.7681004541811381,2000,560.21,2000,14172,0.9383996613039797,0.01418289585097375,0.0366920688681908,7.8,36077,3.2307117525510947,10.493410822160769,7.3195173581710415
01031,2000,0.6556273914764481,0.3056887391473371,15434,2010,0.6622086970449267,2000,678.99,2000,43580,0.757251032583754,0.02721431849472235,0.18506195502524095,23.6,42253,4.161747208588866,10.65143063618168,17.871124368976595
01033,2000,0.49940648592184606,-0.0011610626044956344,21532,2010,0.6941096494451385,2000,594.53,2000,54997,0.808935032819972,0.011218793752386495,0.16713638925759586,16.4,39610,4.52726273984117,10.586836890615963,13.26653453824754
01035,2000,0.4923385625684057,-0.015132408575031526,5551,2010,0.5811158149380102,2000,850.79,2000,14035,0.5485571784823655,0.007267545422158889,0.43826148913430707,7.9,26944,2.803144159182605,10.201515917042054,4.333601710010687
01037,2000,0.5309852875613018,0.0608714692358222,4567,2010,0.5372215963255048,2000,652.44,2000,11844,0.6443768996960486,0.012917933130699088,0.3349375211077339,9.6,35560,2.8988575082756523,10.47897668962784,6.186018237082067
01039,2000,0.6686814416834564,0.3321090134430324,13613,2010,0.6248642923341718,2000,1033.82,2000,37514,0.8575731726821987,0.007783760729327718,0.12363384336514369,13.1,33852,3.5914535169437207,10.429753360789997,11.234208562136802
01041,2000,0.5908610112121854,0.1791449426485923,4795,2010,0.6321731626635985,2000,609.58,2000,13692,0.7352468594799884,0.006354075372480281,0.2488314344142565,9.1,35140,3.111796804214797,10.467095361741087,6.690746421267894
01043,2000,0.6625280996022825,0.31834038950042337,29525,2010,0.7807004452404049,2000,738.43,2000,77473,0.9553780026589909,0.021736605010777947,0.009629161127102345,13.8,38567,4.65315845679475,10.560152267518658,13.184216436694074
01045,2000,0.6834634492547906,0.35980007592053653,15806,2010,0.49758213766890214,2000,561.07,2000,49124,0.7298265613549385,0.03352740004885596,0.20566321960752382,19.5,43353,4.472257317808003,10.67713118396644,14.2316179464213
01047,2000,0.4015932776777432,-0.19535311958405546,18464,2010,0.615814696485623,2000,980.71,2000,46198,0.3541711762413957,0.0062773280228581325,0.634291527771765,11.3,26029,3.852414986945006,10.166966580039741,4.002134291527772
01049,2000,0.6451239752552431,0.2844959329553858,20285,2010,0.5588744040838712,2000,777.91,2000,64650,0.9069450889404486,0.056009280742459394,0.01703016241299304,10.8,35065,4.420132547947135,10.46495876097101,9.795006960556845
01051,2000,0.716078364420163,0.4253486808939674,23804,2010,0.47327339444913813,2000,621.26,2000,66160,0.7658555018137848,0.012182587666263603,0.20669588875453446,20.6,53128,4.668081655836806,10.88045937522055,15.776623337363969
01053,2000,0.6066272395199165,0.21029159519725557,11660,2010,0.6062005793470602,2000,947.38,2000,38325,0.6403131115459882,0.009889106327462491,0.30841487279843444,9.5,31927,3.700157423880622,10.371207325767013,6.082974559686888
01055,2000,0.547429906542056,0.09286367795059469,39348,2010,0.8096045197740113,2000,534.82,2000,103286,0.8211180605309529,0.016991654241620354,0.1480065062060686,16.2,36422,5.2633268766471435,10.502928266655765,13.302112580601436
01057,2000,0.5992675908972012,0.19441598360655737,7808,2010,0.6456122034684763,2000,627.66,2000,18512,0.8656547104580813,0.008210890233362144,0.11916594641313742,8.4,34560,3.3841758308497334,10.450452222917992,7.271499567847883
01059,2000,0.560758797653959,0.1194271818427452,11103,2010,0.647300025233409,2000,635.64,2000,31242,0.8736956660905192,0.07448306766532233,0.04289098009090327,11.1,33942,3.8948862570465184,10.43240846457121,9.698021893604762
01061,2000,0.7040718178903494,0.3995187781148656,9559,2010,0.6234415826801045,2000,576.28,2000,25740,0.8616550116550117,0.01756021756021756,0.10672105672105672,6.6,34140,3.7992078274568457,10.438224996348431,5.686923076923077
01063,2000,0.19522278364722095,-0.6037306642402184,4396,2010,0.2731896075179657,2000,645.87,2000,9902,0.18945667541910724,0.005857402544940416,0.8053928499293073,3.2,22222,2.729893790780021,10.008838068143953,0.6062613613411432
01065,2000,0.39078051335777897,-0.2157547535894451,7731,2010,0.6126269035532995,2000,643.74,2000,18194,0.39078817192481036,0.008849071122348028,0.5967901505990986,8.9,29299,3.341552230505297,10.285308664729895,3.478014730130812
01067,2000,0.5930368636629608,0.18349682631275246,6932,2010,0.480522482949948,2000,561.8,2000,16341,0.6524692491279603,0.015298941313261122,0.3250719050241723,13.4,38379,3.370286651381641,10.555265713985145,8.74308793831467
01069,2000,0.701793295735378,0.3973547119193936,32057,2010,0.7939771731316533,2000,580.36,2000,88943,0.724295335214688,0.012659793350797702,0.24743937128273163,20.3,41022,5.032102393453241,10.62186378714185,14.703195304858168
01071,2000,0.4831537540619121,-0.033005696414609625,17906,2010,0.546019877130028,2000,1078.74,2000,53979,0.913707182422794,0.011319216732432984,0.03749606328386965,12.2,36312,3.91280138865437,10.499903544136302,11.147227625558086
01073,2000,0.5160257843356435,0.031421338895321865,273763,2010,0.8459297822514754,2000,1112.61,2000,662033,0.5725953237980584,0.01617442030835321,0.39558904163387626,29.4,45244,6.388606797062386,10.719825343651271,16.834302519662916
01075,2000,0.627544573915485,0.25065526279486827,7249,2010,0.771765998352101,2000,604.85,2000,15923,0.8628399171010488,0.01300006280223576,0.11882183005715004,6.9,33887,3.270539390450569,10.430786738995007,5.953595427997237
01077,2000,0.5574586164003444,0.11211376295236021,32137,2010,0.5878070090282497,2000,669.46,2000,88039,0.8790308840400277,0.010154590579175138,0.0988539170140506,22.2,39345,4.879063759835273,10.580124180969083,19.514485625688614
01079,2000,0.4738865212668171,-0.05129257283545342,12185,2010,0.5224962870205888,2000,693.38,2000,34874,0.7729827378562826,0.010638297872340425,0.1339966737397488,10.5,40516,3.9179186554229384,10.609452236806687,8.116318747490967
01081,2000,0.6061826141000352,0.2053888772736776,38264,2010,0.39437563726853336,2000,608.71,2000,115430,0.7321320280689595,0.014571601836610933,0.22774841895521095,31.8,40894,5.2450776007899425,10.618738632003,23.281798492592912
01083,2000,0.6123469563717883,0.22052974528222052,23634,2010,0.5239424029378368,2000,568.05,2000,65966,0.8253494224297365,0.026574295849376952,0.13370524209441229,21.1,46682,4.7546852937413675,10.751113930384133,17.414872813267444
01085,2000,0.26440677966101694,-0.46756367131186927,6243,2010,0.5519957518364457,2000,717.94,2000,13471,0.2563284091752654,0.006309850790587187,0.7342439314082102,13.5,29714,2.9319085056017413,10.299373594197299,3.4604335238660826
01087,2000,0.12460027409776153,-0.7444230551466425,8831,2010,0.4446671639008018,2000,610.52,2000,24047,0.13648272133738096,0.007194244604316547,0.8493367155986193,19.1,27544,3.6734544745815496,10.223540005018359,2.6068199775439767
01089,2000,0.5632170367014047,0.12312254010836761,113318,2010,0.5024655701276243,2000,804.92,2000,278006,0.7105889800939548,0.01938807076106271,0.2298943188276512,41.3,55851,5.844655081575516,10.930442709440007,29.34732487788033
01091,2000,0.492078480747036,-0.015716069941715236,9608,2010,0.7778570409473534,2000,977.04,2000,22564,0.46853394788158126,0.009705725935117888,0.5185694025881936,17.6,32940,3.139583401997034,10.402443003731632,8.24619748271583
01093,2000,0.6003475238922676,0.19649540660088466,11756,2010,0.6123602807382376,2000,741.41,2000,31137,0.9423194270482063,0.011465459100105983,0.036291229084369075,9.1,32769,3.7375983230120453,10.397238225511654,8.575106786138676
01095,2000,0.6220280356817768,0.23948694129836723,27989,2010,0.6595641750610091,2000,567.06,2000,82429,0.9137075543801332,0.05701876766671924,0.014752089677176722,15.6,37661,4.979227477493146,10.536380355230888,14.253837848330077
01097,2000,0.5713512960336837,0.13969730580700562,139745,2010,0.6187214280179761,2000,1233.09,2000,400073,0.6246485016484492,0.012457726464920152,0.33545377968520745,18.7,40996,5.7821238162377835,10.621229779951454,11.680926980826
01099,2000,0.5793793568697999,0.15774773768294045,8951,2010,0.6535893878966533,2000,1025.85,2000,24319,0.5736255602615239,0.007812821250873802,0.4022369340844607,11.2,30235,3.1657364006014506,10.316755472707314,6.424606274929067
01101,2000,0.49025227909795704,-0.019221193108256148,80328,2010,0.6985607966411321,2000,789.76,2000,223428,0.48186887946004975,0.012232128470916806,0.48814830728467334,31.3,43725,5.645115391647139,10.685675299886803,15.082495927099558
01103,2000,0.616101735430511,0.2275954171645463,42681,2010,0.6936396351159093,2000,582.21,2000,111221,0.834168007840246,0.033123241114537724,0.11308116273005997,20.4,44349,5.252443284497656,10.6998454395692,17.017027359941018
01105,2000,0.3011126564673157,-0.39536893036115434,5787,2010,0.5471626852988386,2000,719.48,2000,11809,0.3056990431027183,0.00863747988822085,0.6853247523075621,16.3,25950,2.7980885027415114,10.163926888594034,4.982894402574308
01107,2000,0.5096461119659131,0.01908665105386417,8540,2010,0.6905702420743441,2000,881.42,2000,20881,0.5561036348833868,0.007087783152147886,0.4318279775872803,10.4,28280,3.165060690246482,10.24991012001051,5.783477802787223
01109,2000,0.5816610657705232,0.16132397572078908,10544,2010,0.5103194625976474,2000,671.03,2000,29748,0.5995361032674466,0.012505042355788625,0.3676885841064946,25.8,29181,3.7917033364619726,10.28127309153755,15.468031464300122
01111,2000,0.6012886597938144,0.19850991286778633,7919,2010,0.5842971239034609,2000,581.05,2000,22377,0.75666979487867,0.012155338070340081,0.22326495955668768,11.0,34593,3.65095211295439,10.451406628439226,8.32336774366537
01113,2000,0.42469508016993285,-0.14876480541455162,14775,2010,0.6950724309214875,2000,641.32,2000,49805,0.5617106716193153,0.014998494127095674,0.4098584479469933,10.2,32481,4.35234210725863,10.388410581979008,5.729448850517016
01115,2000,0.7252351495635964,0.44134495641344956,24090,2010,0.47841326426853925,2000,633.75,2000,65080,0.8953749231714813,0.01057160417947142,0.08102335586969883,13.4,48837,4.631718006427581,10.796243501276619,11.998023970497849
01117,2000,0.7832955255284874,0.5547901107391192,62128,2010,0.4387574646948766,2000,794.69,2000,144674,0.8861371082571852,0.02093672670970596,0.07415983521572639,42.0,68380,5.204286112871744,11.132835663193292,37.217758546801775
01119,2000,0.2695234943745864,-0.4576215505913272,6088,2010,0.36147642229165156,2000,904.94,2000,14746,0.2583073375830734,0.011189475111894751,0.7314525973145259,11.3,25338,2.7908584953900433,10.140060524162,2.9188729146887296
01121,2000,0.5507159666547007,0.0999174885073278,25451,2010,0.5362068756000049,2000,739.53,2000,80772,0.6663447729411182,0.010052988659436438,0.31535680681424255,11.2,36948,4.693370800519397,10.5172667977125,7.4630614569405225
01123,2000,0.6132724543407556,0.22285116593859594,16253,2010,0.704632833525567,2000,717.93,2000,41689,0.7281297224687567,0.00592482429417832,0.2581256446544652,16.6,36904,4.06162051276038,10.516075225237657,12.086953392981362
01125,2000,0.5800876878721191,0.15618657883354958,60114,2010,0.5388069209271741,2000,1324.37,2000,165414,0.675765050116677,0.013166962893104574,0.2938445355290362,24.5,42311,4.827514547628986,10.652802378509259,16.556243727858586
01127,2000,0.5371410363643605,0.07273507273507274,25641,2010,0.6534920848067082,2000,794.39,2000,70602,0.9197189881306479,0.00858332625138098,0.06179711622900201,10.2,37191,4.48723922715707,10.523822075506256,9.381133678932608
01129,2000,0.5487138477942156,0.09623486045286993,7596,2010,0.5946191911722882,2000,1080.66,2000,18101,0.6448262526932214,0.008839290646925584,0.26970885586431687,7.6,36431,2.8183952197695317,10.503175339529793,4.900679520468482
01131,2000,0.3253672869735553,-0.3478345688646118,5126,2010,0.6149957155098543,2000,888.68,2000,12939,0.2732050390292913,0.007496715356673622,0.7199165314166474,16.0,23491,2.678264069607026,10.064372648053766,4.37128062446866
01133,2000,0.7043382756727073,0.3993346211633398,9318,2010,0.607008658715896,2000,614.44,2000,24857,0.9692641911735125,0.015046063483123467,0.0038218610451784206,11.0,33685,3.7001833981174563,10.42480791339476,10.661906102908638
04001,2000,0.3134619439173519,-0.3637952302631579,19456,2010,0.4886182499510613,2000,11204.88,2000,69507,0.17857194239429122,0.04487317824104047,0.002647215388378149,9.0,30184,1.8250780692324886,10.315067261644147,1.607147481548621
04003,2000,0.5764109067850349,0.14500165458319544,33241,2010,0.40617909947771536,2000,6169.45,2000,118132,0.6028595130870552,0.3085616090475062,0.047446923780178105,23.3,44876,2.952192950378267,10.711658409664855,14.046626654928387
04005,2000,0.4640875218011733,-0.06648240099796981,40883,2010,0.3034198525528005,2000,18617.42,2000,116773,0.5760492579620289,0.10966576177712313,0.010987128873969155,30.5,49510,1.8361341777268914,10.80992994835547,17.56950236784188
04007,2000,0.543243563886582,0.08220568335588634,17736,2010,0.3797973767188462,2000,4767.7,2000,51332,0.6904270240785475,0.16740045195979117,0.004383230733265799,17.9,37580,2.3764503310617657,10.534227272967456,12.358643731006
04009,2000,0.6416364024781029,0.27442052980132453,9664,2010,0.554325631380978,2000,4629.32,2000,33511,0.5523559428247441,0.2715526245113545,0.020262003521231833,14.4,41683,1.9794637540808124,10.6378486508044,7.9539255766763155
04011,2000,0.5710758377425044,0.13614864864864865,2960,2010,0.5373948085812492,2000,1847,2000,8547,0.5396045396045396,0.4332514332514332,0.006084006084006084,12.7,48696,1.532017642966778,10.79335217017376,6.8529776529776525
04012,2000,0.5897495361781077,0.1726522418023645,4483,2010,0.3551748057713652,2000,4499.95,2000,19611,0.6399979603283872,0.22390495130284024,0.0090255468869512,10.0,32147,1.4720243476952681,10.378074412714673,6.399979603283872
04013,2000,0.553818727283217,0.10345359149782798,901699,2010,0.3930618317436956,2000,9203.14,2000,3092197,0.6646038399235237,0.24964677218172063,0.03951818076273925,30.7,55054,5.817092390313241,10.916069800728202,20.403337885652178
04015,2000,0.5826165902140673,0.15667973086246348,44141,2010,0.2243563485958059,2000,13311.64,2000,156215,0.842601542745575,0.11150017603943284,0.005678071888102935,12.8,39785,2.4625944230808177,10.591245235811636,10.78529974714336
04017,2000,0.5122415219189412,0.023541575535849207,25147,2010,0.4364582266935942,2000,9953.18,2000,97689,0.42360961827841415,0.08207679472612064,0.009100308120668652,14.2,39774,2.283896865050287,10.590968711469447,6.015256579553481
04019,2000,0.4575618785971124,-0.08034000834376304,287640,2010,0.3987633930894056,2000,9186.27,2000,848019,0.6163847743977434,0.295137255179424,0.032561770432030415,30.9,45521,4.525193063175742,10.725929036924466,19.04628952889027
04021,2000,0.5059338227899024,0.01143133930733834,41290,2010,0.21174654708997526,2000,5369.59,2000,181280,0.5887356575463372,0.2998565754633716,0.02951235657546337,17.1,51310,3.519291241766849,10.84564094393601,10.067379744042366
04023,2000,0.38987991139092926,-0.21241425840548747,8893,2010,0.4003584985238296,2000,1237.63,2000,38589,0.17701935784809142,0.8106455207442536,0.004431314623338257,20.6,36519,3.439769001316347,10.505587952077706,3.6465987716706834
04025,2000,0.6252277789026118,0.2356950225713783,68228,2010,0.2698250984443191,2000,8123.3,2000,168608,0.8668390586449042,0.0984472860125261,0.004228743594609983,25.1,43290,3.032840018472116,10.675676940436027,21.757660371987097
04027,2000,0.5657889997478659,0.12749546279491833,28652,,,2000,5514.09,2000,160576,0.44488591072140293,0.5063770426464727,0.024885412514946192,13.8,40340,3.3714607161863284,10.605098811508203,6.139425567955361
05001,2000,0.5382022471910113,0.07470182046453233,6372,2010,0.7916294232083706,2000,988.49,2000,20776,0.7472564497497112,0.007508663842895649,0.2350308047747401,14.7,37230,3.045375227120969,10.524870166866762,10.984669811320753
05003,2000,0.47681141591831716,-0.04558094547213155,8271,2010,0.9238090879970713,2000,921.15,2000,24179,0.6891517432482733,0.03209396583812399,0.2732122916580504,12.6,34934,3.267616877377093,10.461215845988338,8.683311964928244
05005,2000,0.5941198455213654,0.1808714388316974,16708,2010,0.5137185941753186,2000,554.36,2000,38446,0.9715445039796078,0.010144098215679135,0.001118451854549238,17.3,35606,4.239195643112204,10.480269441964808,16.807719918847216
05007,2000,0.6684831622373597,0.32734966260299,53646,2010,0.5129145789942124,2000,845.99,2000,154744,0.8672969549707905,0.08870780127177791,0.004639921418601044,27.7,50434,5.20901987837654,10.828420829791625,24.024125652690895
05009,2000,0.6560251110090338,0.29893656032269894,13635,2010,0.7521610709156437,2000,591.18,2000,34051,0.9705441837244134,0.010689847581568823,0.0011747085254471235,14.6,36977,4.0534941401595965,10.518051376717915,14.169945082376435
05011,2000,0.4579821200510856,-0.08268409148027142,3979,2010,0.9622002085505735,2000,650.63,2000,12597,0.6231642454552672,0.08176549972215606,0.28879892037786775,10.8,29908,2.9632728450942505,10.305881282119806,6.730173850916886
05013,2000,0.5258741258741259,0.05080091533180778,2185,2010,0.6711997019374069,2000,628.27,2000,5709,0.7374321247153617,0.015063934139078647,0.2373445437029252,5.9,32450,2.2068291455864597,10.387455722132236,4.350849535820634
05015,2000,0.607146759916949,0.20448383733055267,9590,2010,0.39430153756467246,2000,630.27,2000,25369,0.8776853640269621,0.09791477787851315,0.0012219638141038275,18.5,34235,3.6951349361790062,10.441003791555163,16.237179234498797
05017,2000,0.35675182481751827,-0.2821203953279425,4452,2010,0.5308474576271186,2000,644.03,2000,14062,0.42234390556108664,0.028943251315602332,0.5432370928744134,10.5,21676,3.0834860938888156,9.983960936686005,4.43461100839141
05019,2000,0.44755244755244755,-0.10259680037097148,8626,2010,0.7168949771689498,2000,865.43,2000,23474,0.7341739797222459,0.024069182925790238,0.2227996932776689,20.1,31968,3.300422211419757,10.37249068144828,14.756896992417143
05021,2000,0.3898979415326068,-0.2157627118644068,5900,2010,0.5008393956351427,2000,639.3,2000,17537,0.9761076580943149,0.007983121400467582,0.00193875805439927,7.2,29066,3.3116943858966117,10.277324385186116,7.027975138279067
05023,2000,0.581725888324873,0.1577348878220829,10207,2010,0.5392375818251829,2000,553.05,2000,24100,0.9734024896265561,0.011701244813278009,0.001203319502074689,14.3,35753,3.7745187061304835,10.484389460685312,13.919655601659752
05025,2000,0.5426908150064683,0.08299276956931782,3181,2010,0.6432270687075613,2000,597.74,2000,8536,0.8405576382380506,0.01628397375820056,0.13214620431115276,14.1,36957,2.658891916185017,10.517510353630083,11.851862699156513
05027,2000,0.5562576211063075,0.10905769850650049,9307,2010,0.8021749755620723,2000,766.11,2000,25599,0.6154146646353373,0.010469158951521543,0.36282667291691084,22.1,35148,3.508982804640887,10.467322996615733,13.600664088440956
05029,2000,0.5034796193722483,0.006773569256289743,7234,2010,0.5624030461147934,2000,556.15,2000,20312,0.8352697912564001,0.017674281213076015,0.13095706971248522,11.4,32700,3.597929081346476,10.395130356885344,9.522075620322962
05031,2000,0.4955571859460341,-0.008665580156616448,25157,2010,0.6624534699252408,2000,710.84,2000,82519,0.8828391037215672,0.021183000278723687,0.07906057998763921,22.1,39233,4.754336479520118,10.577273508367446,19.510744192246634
05033,2000,0.63210858881348,0.2562269503546099,17625,2010,0.49696519661651706,2000,595.39,2000,53404,0.9085649015055052,0.032806531345966596,0.008894464834094824,13.4,40197,4.496424275500997,10.601547644956717,12.17476968017377
05035,2000,0.44774864307010165,-0.10329454435544809,13234,2010,0.5081725668932459,2000,610.17,2000,50915,0.5036040459589511,0.0141412157517431,0.47268977707944615,14.3,33716,4.424175247740252,10.425727781117374,7.201537857213002
05037,2000,0.4948604992657856,-0.010136765888978279,6215,2010,0.7369893676552882,2000,615.85,2000,19458,0.7437043889402817,0.009302086545379793,0.23774283071230343,10.6,37021,3.4530101481478797,10.519240598188375,7.883266522766985
05039,2000,0.47881743370923496,-0.04180451127819549,3325,2010,0.7662641695416461,2000,667.42,2000,9146,0.5626503389459874,0.019352722501640062,0.4113273562212989,10.9,29602,2.6176523713134694,10.295597205597135,6.132888694511262
05041,2000,0.36606531171500345,-0.26095661846496104,4495,2010,0.6914975399753998,2000,764.99,2000,15302,0.49529473271467783,0.03169520324140635,0.4655600575088224,13.4,29051,2.995876055946124,10.276808185095502,6.636949418376683
05043,2000,0.47386519944979366,-0.05133400878081729,5922,2010,0.7600626722135178,2000,828.18,2000,18670,0.6961971076593465,0.017621853240492768,0.2729512587038029,19.0,32558,3.1154427144722265,10.390778393168455,13.227745045527584
05045,2000,0.5732904838421711,0.14050520262869662,29216,2010,0.5503148264259915,2000,647.38,2000,86501,0.8751459520699183,0.017652975110114336,0.08546722003213836,25.8,45287,4.894977805333814,10.720775294568275,22.57876556340389
05047,2000,0.5506637539909259,0.09820846905537459,6140,2010,0.4246620689655172,2000,609.55,2000,17737,0.9557986130687264,0.017364830580143202,0.006765518407848002,11.4,32064,3.370687152194431,10.375489184444536,10.89610418898348
05049,2000,0.5074775672981057,0.014605647517039922,4108,2010,0.4466312780726827,2000,618.16,2000,11656,0.9735758407687028,0.005319148936170213,0.0019732326698695952,12.1,30598,2.9368290242497124,10.328689926327325,11.780267673301305
05051,2000,0.5466254507985574,0.09066369834423264,35935,2010,0.5400108306256769,2000,677.22,2000,88311,0.8733906308387404,0.025602699550452378,0.07884634983184428,22.7,36844,4.87062377094904,10.514448062108126,19.825967320039407
05053,2000,0.5644329896907216,0.12472975220355896,6013,2010,0.5602419761384642,2000,631.78,2000,16476,0.9515659140568099,0.011653313911143482,0.024763292061179897,14.2,51589,3.2611188232762465,10.851063750449358,13.5122359796067
05055,2000,0.479917695473251,-0.039090035245113744,12484,2010,0.5706343549536707,2000,577.51,2000,37563,0.969171791390464,0.011553922743124884,0.0012778532066128904,11.7,38209,4.175049044073713,10.550826368939093,11.339309959268428
05057,2000,0.45273839310536557,-0.09329126080395116,7289,2010,0.7284709628908842,2000,728.77,2000,23620,0.5984758679085521,0.08196443691786622,0.30622353937341235,15.0,35708,3.4784909082093787,10.483130032299252,8.977138018628281
05059,2000,0.4770555397861671,-0.04416719788725981,10981,2010,0.5126811043951037,2000,614.93,2000,30480,0.8669619422572179,0.012664041994750656,0.10351049868766404,9.7,37150,3.9033175696103934,10.522719050145906,8.409530839895012
05061,2000,0.5299612668033721,0.05898183449203857,4459,2010,0.7787366741605628,2000,587.42,2000,14233,0.7150987142556032,0.050656924049743556,0.22068432515983982,13.8,34554,3.1875784245370826,10.450278596734728,9.868362256727325
05063,2000,0.5442387742449739,0.08616525789201311,11594,2010,0.628018664556444,2000,763.78,2000,34333,0.943348964553054,0.015349663588966883,0.02003902950514083,13.4,34625,3.805582480175231,10.45233124348964,12.640876125010923
05065,2000,0.47074468085106386,-0.0568362480127186,5032,2010,0.4926255841121495,2000,580.68,2000,13298,0.9596179876673184,0.010001503985561738,0.0143630621146037,12.2,31673,3.131169096369173,10.363219861917235,11.707339449541283
05067,2000,0.3844208396560445,-0.2257905138339921,6072,2010,0.5960437850752903,2000,633.52,2000,18403,0.8016627723740695,0.012715318154648698,0.1766016410367875,6.4,27615,3.3689774038830373,10.226114382335288,5.130641743194045
05069,2000,0.33099203202295985,-0.32906878423587366,27201,2010,0.601446374378511,2000,884.82,2000,84171,0.4791317674733578,0.009813356144040108,0.4981882120920507,14.8,35998,4.555221488361737,10.491218660339424,7.0911501586056955
05071,2000,0.5279341706366393,0.0540427314620863,7161,2010,0.4946750195771339,2000,662.17,2000,22813,0.9008021741989216,0.06728619646692675,0.013895585850173147,14.3,30592,3.5395635073396408,10.328493815851127,12.88147109104458
05073,2000,0.4599282296650718,-0.07921962754951227,3383,2010,0.5572269457161544,2000,526.5,2000,8539,0.6135378849982434,0.010305656400046844,0.36678768005621265,11.3,27515,2.786147852333576,10.22248658949386,6.932978100480151
05075,2000,0.44652270022105084,-0.10413907284768212,6040,2010,0.6233706574791846,2000,586.57,2000,17672,0.9741398822996831,0.006846989588048891,0.0044703485740153915,7.9,30288,3.4054447320396553,10.318506873449104,7.695705070167497
05077,2000,0.3312898479646886,-0.33389953894685753,4121,2010,0.39792785878741366,2000,601.66,2000,12527,0.4013730342460286,0.02203240999441207,0.5759559351800112,7.5,30494,3.0359490921391177,10.325285221931852,3.0102977568452145
05079,2000,0.4381280505311513,-0.1215454032712916,3546,2010,0.3727182680062261,2000,561.2,2000,14477,0.6417075360917317,0.017959522000414452,0.3310078054845617,6.5,35737,3.2502391139257374,10.483941845626783,4.171098984596256
05081,2000,0.4419279907084785,-0.11400342010260307,5263,2010,0.6783843292081088,2000,531.73,2000,13613,0.7393667817527364,0.017262910453243224,0.21406008962021597,10.2,33416,3.242644655799077,10.416790106177011,7.541541173877911
05083,2000,0.5774774774774775,0.14871541501976285,8096,2010,0.8088399767369033,2000,709.87,2000,22500,0.9579555555555556,0.012222222222222223,0.0104,10.8,37551,3.4561887335132933,10.533455287996134,10.345920000000001
