fips,year_x,pct_two_party_rep,rep_margin,totalvotes,YEAR,religious_frac,year_y,area,year,population,white_pct,hispanic_pct,black_pct,edu_2014,inc_2014,density,log_inc,edu_X_white
01039,2012,0.7937430605447064,0.5832198664332491,15423,2010,0.6248642923341718,2010,1030.46,2012,37805,0.838116651236609,0.014707049332098928,0.12498346779526517,14.2,36256,3.602436064523906,10.498360163827734,11.901256447559847
01041,2012,0.6787337407929792,0.35540666874415705,6418,2010,0.6321731626635985,2010,608.84,2012,13915,0.7091627739849083,0.015594681997844053,0.24031620553359684,9.6,37349,3.129167166548525,10.528061416440826,6.80796263025512
01043,2012,0.8516343132360283,0.6949821516672955,34457,2010,0.7807004452404049,2010,734.84,2012,80279,0.9282751404476887,0.04146788076582917,0.011335467556895327,15.1,39415,4.693610557989365,10.581901733494009,14.016954620760098
01045,2012,0.7126236816353159,0.4215120978606456,18557,2010,0.49758213766890214,2010,561.15,2012,50289,0.7101751874167312,0.05697070930024459,0.19399868758575434,17.5,44473,4.495553394837123,10.702637542439142,12.428065779792798
01047,2012,0.3008612440191388,-0.3972700806567079,20953,2010,0.615814696485623,2010,978.7,2012,42789,0.283460702517002,0.009254714996844984,0.6974923461637337,12.7,26494,3.777811178759758,10.184673571244208,3.599950921965925
01049,2012,0.777725922783199,0.5486317730377572,23863,2010,0.5588744040838712,2010,777.09,2012,70944,0.8127960081190798,0.1386586603518268,0.01797192151556157,10.2,37977,4.514089938640351,10.544735992304938,8.290519282814614
01051,2012,0.7456755758797966,0.48750176130759476,35485,2010,0.47327339444913813,2010,618.49,2012,80193,0.7418353222849875,0.02705971842928934,0.20766151659122367,20.4,54159,4.864910484696727,10.899679443604768,15.133440574613743
01053,2012,0.6285192203573362,0.2554307619880288,14869,2010,0.6062005793470602,2010,945.08,2012,38023,0.6110249059779607,0.019172606054230334,0.3205165294690056,11.4,31422,3.6946769387732754,10.355263563507542,6.965683928148752
01055,2012,0.6946796079460091,0.3838937220785328,42530,2010,0.8096045197740113,2010,534.99,2012,104278,0.7895337463319204,0.035165614990697945,0.15325380233606323,15.1,38467,5.272567633597881,10.557556009861747,11.921959569611998
01057,2012,0.7691525854402236,0.5332242637805185,7946,2010,0.6456122034684763,2010,627.66,2012,16945,0.8579521982885807,0.01416347005016229,0.11377987606963706,12.7,33144,3.2957294654574274,10.408616983757238,10.895992918264975
01059,2012,0.7046936114732725,0.4048254903766461,10859,2010,0.647300025233409,2010,633.82,2012,31690,0.789744398863995,0.15418112969390976,0.043736194383086145,10.0,35450,3.911991450230213,10.475878531960273,7.8974439886399495
01061,2012,0.8181737114321384,0.6303886925795052,11320,2010,0.6234415826801045,2010,574.41,2012,26924,0.8421482692021988,0.0361387609567672,0.0974223740900312,10.3,36268,3.8474299340773803,10.498691088765947,8.674127172782647
01063,2012,0.15098591549295776,-0.696067415730337,5340,2010,0.2731896075179657,2010,647.11,2012,8848,0.17201627486437612,0.009719710669077758,0.8125,7.2,22170,2.615430428256255,10.006495302610357,1.238517179023508
01065,2012,0.37234659552256116,-0.2546569478190443,8643,2010,0.6126269035532995,2010,643.94,2012,15364,0.3975527206456652,0.010218693048685239,0.5854595157511064,11.7,30839,3.172176835403685,10.33653540173002,4.651366831554283
01067,2012,0.646079669383538,0.2905251141552511,8760,2010,0.480522482949948,2010,561.75,2012,17153,0.6797644726869936,0.02355273130064712,0.28181659184982216,15.6,42926,3.4188714533443867,10.66723298194161,10.6043257739171
01069,2012,0.7029805221317578,0.40323965838064796,41918,2010,0.7939771731316533,2010,579.82,2012,103371,0.6802778342088207,0.030821023304408394,0.26324597807895833,20.6,41077,5.183362026956431,10.623203633138218,14.013723384701708
01071,2012,0.7126499185627561,0.41876852796811975,20577,2010,0.546019877130028,2010,1077.87,2012,53079,0.8996401590082707,0.025904783436010475,0.033572599333069574,11.8,36874,3.896794498276196,10.515261974630336,10.615753876297594
01073,2012,0.46983509031400156,-0.05986154160003685,303918,2010,0.8459297822514754,2010,1111.28,2012,658061,0.5119312647307772,0.037441817703829885,0.42675223117613714,30.8,45239,6.383785128088635,10.719714825653304,15.767482953707939
01075,2012,0.7682669294664226,0.531816913201228,7166,2010,0.771765998352101,2010,604.85,2012,14248,0.8606120157215048,0.014387984278495228,0.11103312745648512,10.7,36021,3.1593913315636404,10.491857380698828,9.2085485682201
01077,2012,0.6564988193948712,0.30874228144296395,36924,2010,0.5878070090282497,2010,667.7,2012,92662,0.8526688394379573,0.02241479786751851,0.10165979581705553,23.4,42703,4.932874772160519,10.662024454360006,19.9524508428482
01079,2012,0.6364483970451122,0.2696286848072562,14112,2010,0.5224962870205888,2010,690.68,2012,33806,0.7663728332248714,0.01987812814293321,0.11471336449151039,12.0,40356,3.890716960965894,10.60549536152827,9.196473998698456
01081,2012,0.6009146056929539,0.19891830239702718,54359,2010,0.39437563726853336,2010,607.54,2012,148567,0.6883628261996271,0.035876069382837376,0.2310001548123069,33.5,43641,5.499373297257169,10.683752354441571,23.060154677687507
01083,2012,0.7201628516114338,0.43616571251304326,35459,2010,0.5239424029378368,2010,559.94,2012,87326,0.781725946453519,0.05505805831023979,0.13094610997870051,22.5,49461,5.049573885951996,10.808939759229288,17.588833795204177
01085,2012,0.2340397174463548,-0.5306475202765589,7521,2010,0.5519957518364457,2010,715.91,2012,10851,0.24412496544097317,0.012072620035019814,0.7402082757349553,13.1,25678,2.7184580598842807,10.15338987315103,3.1980370472767485
01087,2012,0.12827679259830377,-0.7421589378487589,10394,2010,0.4446671639008018,2010,608.89,2012,20608,0.15668672360248448,0.015722049689440992,0.8175951086956522,16.3,30254,3.521797001482385,10.317383686122145,2.553993594720497
01089,2012,0.5944054571972348,0.18618074410385724,155059,2010,0.5024655701276243,2010,801.59,2012,342730,0.659775916902518,0.04592244624048084,0.2440696758381233,41.8,58203,6.058100988950957,10.971692178782812,27.578633326525253
01091,2012,0.46387898809006345,-0.07202912368900061,11537,2010,0.7778570409473534,2010,976.88,2012,20375,0.45663803680981596,0.021496932515337422,0.5127361963190185,14.7,33714,3.037700118584297,10.425668460340253,6.712579141104294
01093,2012,0.8117361459902896,0.6152829409334986,12105,2010,0.6123602807382376,2010,742.29,2012,30484,0.9230087914971788,0.022733237107991078,0.038610418580238816,10.9,33819,3.7152172323954433,10.42877805371264,10.06079582731925
01095,2012,0.8041721071939315,0.6008720751704232,32566,2010,0.6595641750610091,2010,565.84,2012,94260,0.8313282410354339,0.1261616804583068,0.022151495862507958,16.5,39473,5.1155008477499875,10.583372172862495,13.716915977084659
01097,2012,0.5464518321019505,0.09226027083905207,174864,2010,0.6187214280179761,2010,1229.44,2012,413816,0.5845738202486129,0.024984534189108204,0.35163937595453054,20.1,43844,5.818862649428164,10.688393158335614,11.74993378699712
01099,2012,0.538808071328015,0.07723197609264101,10708,2010,0.6535893878966533,2010,1025.68,2012,22581,0.5472299721004384,0.010716974447544396,0.4145520570391037,9.9,30569,3.0917530374581963,10.327741702540875,5.41757672379434
01101,2012,0.37796424662531924,-0.24285742317805423,101924,2010,0.6985607966411321,2010,784.25,2012,228874,0.3724276239328189,0.03369539571991576,0.5608937668760977,30.5,44830,5.676199065699319,10.710632837149484,11.359042529950978
01103,2012,0.7247798484538194,0.4450661962978732,49323,2010,0.6936396351159093,2010,579.34,2012,120102,0.7723185292501373,0.07677640672095386,0.12255416229538225,20.8,45341,5.334207136147882,10.721966979398362,16.06422540840286
01105,2012,0.247942048073757,-0.5020495163141498,6099,2010,0.5471626852988386,2010,719.66,2012,10163,0.29361409032765917,0.013185083144740727,0.6857227196693889,7.1,25528,2.6477300748819146,10.14753116795808,2.08466004132638
01107,2012,0.5349201378014407,0.06960774112995526,9611,2010,0.6905702420743441,2010,881.41,2012,19309,0.5569941478067223,0.017763737117406392,0.41503961883059715,8.9,29839,3.086803689512446,10.303571541691813,4.957247915479829
01109,2012,0.5688669809972853,0.13666973842773092,14107,2010,0.5103194625976474,2010,672.09,2012,33215,0.5685082041246425,0.022188770133975612,0.3721210296552762,23.8,32798,3.9003645999723937,10.39812281690339,13.530495258166493
01111,2012,0.7012230634828188,0.39873052510098095,10398,2010,0.5842971239034609,2010,580.55,2012,22533,0.7574224470776195,0.028979718634891048,0.1959348511072649,11.8,36498,3.6587602502811065,10.505012743548761,8.937584875515912
01113,2012,0.4408350197039088,-0.11769691191270724,18879,2010,0.6950724309214875,2010,641.14,2012,57500,0.5099826086956522,0.045791304347826085,0.4206782608695652,14.8,36066,4.4962923849761385,10.493105872267217,7.5477426086956525
01115,2012,0.8334577400091869,0.6609195402298851,35148,2010,0.47841326426853925,2010,631.9,2012,84761,0.8693856844539352,0.021507532945576384,0.08808296268330953,15.0,51317,4.898859656551163,10.8457773602789,13.040785266809028
01117,2012,0.7808322493906238,0.5554714778341099,92507,2010,0.4387574646948766,2010,784.93,2012,200912,0.7952237795651828,0.05821951899339014,0.11354224735207454,42.0,69723,5.545027738396916,11.152285527968122,33.39939874173768
01119,2012,0.22634508348794063,-0.5457520990465348,7027,2010,0.36147642229165156,2010,903.89,2012,13440,0.2444940476190476,0.009449404761904761,0.7365327380952381,16.2,22865,2.699282942504677,10.037362636092155,3.960803571428571
01121,2012,0.5805556393472293,0.16003955293201091,33373,2010,0.5362068756000049,2010,736.78,2012,82146,0.638850339639179,0.021047890341586932,0.32203637426046305,11.7,35896,4.713964090697382,10.488381147655819,7.474548973778394
01123,2012,0.66235639861074,0.3227468267034893,18829,2010,0.704632833525567,2010,716.52,2012,41048,0.6929448450594426,0.02487331904112259,0.26749171701422725,17.3,38644,4.048091232274899,10.5621468026374,11.987945819528358
01125,2012,0.5880507995269679,0.17432243287950122,78590,2010,0.5388069209271741,2010,1321.76,2012,198807,0.6415116167941772,0.03153812491511868,0.30322875955072004,25.6,46448,5.013370323038119,10.746088686264411,16.42269738993094
01127,2012,0.7675482132728304,0.5292240805020861,28521,2010,0.6534920848067082,2010,791.19,2012,66104,0.9000211787486385,0.021027471862519666,0.05990560329178265,10.8,36712,4.425446397181713,10.510858956074669,9.720228730485296
01129,2012,0.6593796497653657,0.3172704488493962,8778,2010,0.5946191911722882,2010,1080.21,2012,17146,0.6551382246588126,0.012247754578327308,0.24413857459465765,7.4,44731,2.764609443577862,10.70842205253738,4.848022862475213
01131,2012,0.2564533374064457,-0.4867959090215234,6551,2010,0.6149957155098543,2010,888.5,2012,11302,0.2700407007609273,0.007609272695098213,0.7194301893470182,9.3,23406,2.5432003325950827,10.060747678734712,2.511378517076624
01133,2012,0.8660137528651802,0.7232859789993823,9714,2010,0.607008658715896,2010,612.98,2012,24193,0.9456867689000951,0.028231306576282394,0.006158806266275369,11.2,34064,3.6754863051272357,10.43599638713326,10.591691811681065
04001,2012,0.32484151671457256,-0.34420458062519343,25848,2010,0.4886182499510613,2010,11197.52,2012,72229,0.19355106674604383,0.05890985615196112,0.0036965761674673608,8.4,32396,1.8641493020933402,10.38579023736888,1.6258289606667682
04003,2012,0.613970817809046,0.22347611370732404,49003,2010,0.40617909947771536,2010,6165.69,2012,132017,0.5730019618685472,0.3352825772438398,0.04652431126294341,23.8,45974,3.0639306496781007,10.735831298284362,13.637446692471425
04005,2012,0.4203894843195911,-0.1553613887224295,51731,2010,0.3034198525528005,2010,18618.89,2012,136146,0.5491751502063961,0.1359569873518135,0.013551628398924685,31.8,48540,1.9895511825742231,10.790143479280593,17.463769776563396
04007,2012,0.6361100605143721,0.26746562616127834,21528,2010,0.3797973767188462,2010,4757.93,2012,52994,0.6449220666490546,0.18260557798996113,0.006283730233611352,18.3,40042,2.4103659998878437,10.597684182231644,11.8020738196777
04009,2012,0.6911424903722722,0.37680303669337833,11855,2010,0.554325631380978,2010,4622.6,2012,37015,0.5231392678643793,0.312332838038633,0.019370525462650275,13.0,46965,2.0803659185346097,10.757157922428616,6.800810482236931
04011,2012,0.5485871812543074,0.09482178883658372,2974,2010,0.5373948085812492,2010,1843.13,2012,8764,0.4810588772250114,0.46873573710634414,0.01586033774532177,13.1,50818,1.5591872083655014,10.836005901514934,6.301871291647649
04012,2012,0.6639256346085091,0.3207976211299633,5717,2010,0.3551748057713652,2010,4499.63,2012,20521,0.6095706836898787,0.24867209200331367,0.009746113737147313,11.2,37009,1.5174535808850076,10.518916405290764,6.82719165732664
04013,2012,0.5545777056634026,0.10722178070230241,1376558,2010,0.3930618317436956,2010,9200.14,2012,3947505,0.5790472716310683,0.29882926050758646,0.05575471088700331,31.3,53689,6.061620311422925,10.890963417800805,18.124179602052436
04015,2012,0.7156809944542292,0.4232966719040137,70010,2010,0.2243563485958059,2010,13311.08,2012,203347,0.7905403079465151,0.15266023103365184,0.011527094080561798,12.3,38456,2.7263171082416173,10.557270009573797,9.723645787742136
04017,2012,0.5399006217926091,0.07871970001339226,37335,2010,0.4364582266935942,2010,9950.42,2012,107313,0.42780464622179976,0.10790864107796819,0.009448994995946437,14.5,36591,2.378135036601382,10.507557587511348,6.2031673702160965
04019,2012,0.4648006807967449,-0.06925310660562459,382250,2010,0.3987633930894056,2010,9187.04,2012,993052,0.5422596198386389,0.35400160313860707,0.04009054913539271,31.2,46233,4.682989233981755,10.741449107803486,16.918500138965534
04021,2012,0.5835315129012548,0.1640862299773808,108315,2010,0.21174654708997526,2010,5365.61,2012,382251,0.5822561615273734,0.29083246348603403,0.04768856065778768,17.3,50248,4.266067391368576,10.824726024134216,10.07303159442356
04023,2012,0.30865097296115446,-0.37793292068518786,13894,2010,0.4003584985238296,2010,1236.92,2012,47359,0.15479634282818472,0.8316265123841298,0.007327012816993602,22.6,38802,3.645132456763963,10.566227070674648,3.498397347916975
04025,2012,0.6552558290813734,0.3046378748142756,100283,2010,0.2698250984443191,2010,8123.5,2012,211990,0.8159347139015991,0.13887447521109486,0.007363554884664371,26.1,44000,3.261778007960493,10.691944912900398,21.295896032831738
04027,2012,0.5639081403491826,0.12616499416013158,41953,,,2010,5513.99,2012,202475,0.33941474256081,0.6088899864180763,0.02577602173107791,13.7,41380,3.603327923100563,10.630552951299533,4.649981973083097
05001,2012,0.613507556675063,0.2220511241145673,6494,2010,0.7916294232083706,2010,988.77,2012,18964,0.703490824720523,0.031111579835477746,0.24667791605146594,14.0,37813,2.953835977584669,10.540408237826268,9.848871546087322
05003,2012,0.6299508154284235,0.2535033455371796,7921,2010,0.9238090879970713,2010,925.35,2012,21515,0.6790611201487334,0.0519172670230072,0.25805252149663027,11.0,35136,3.146333600948943,10.466981524869203,7.469672321636068
05005,2012,0.7257688229056204,0.440353689435855,19339,2010,0.5137185941753186,2010,554.28,2012,41080,0.9560613437195715,0.018646543330087632,0.002263875365141188,18.1,35594,4.30560668981198,10.479932363309931,17.304710321324247
05007,2012,0.7070986775704563,0.40387599833453197,79257,2010,0.5129145789942124,2010,847.36,2012,234938,0.7543436991887221,0.15781184823229957,0.01651073900348177,31.5,56325,5.624951294661327,10.938893765300445,23.761826524444746
05009,2012,0.7473712410421272,0.4799558183353908,15391,2010,0.7521610709156437,2010,590.23,2012,37333,0.9464280931079742,0.02217876945329869,0.0031607425066295233,15.5,38705,4.147120641553765,10.563724069638814,14.669635443173599
05011,2012,0.5955902874686018,0.18756845564074479,3652,2010,0.9622002085505735,2010,649.23,2012,11266,0.5759808272678857,0.13527427658441327,0.2762293626841825,11.0,33745,2.853757574161018,10.426587537177507,6.3357890999467426
05013,2012,0.6883852691218131,0.3670653173873045,2174,2010,0.6711997019374069,2010,628.58,2012,5278,0.7332322849564229,0.03467222432739674,0.2154225085259568,10.5,35000,2.127839209941568,10.46310334047155,7.69893899204244
05015,2012,0.6236635780470421,0.23853481292349996,10183,2010,0.39430153756467246,2010,630.09,2012,27623,0.8224667849256054,0.1414763059769033,0.005792274553813851,16.5,36897,3.7805413716838077,10.51588552591052,13.57070195127249
05017,2012,0.38666357953229913,-0.22448979591836735,4361,2010,0.5308474576271186,2010,644.3,2012,11498,0.3936336754218125,0.04922595233953731,0.5509653852843973,9.7,28086,2.8817639300386397,10.243026510528125,3.818246651591581
05019,2012,0.5326220259995095,0.06326554881674397,8409,2010,0.7168949771689498,2010,866.07,2012,22755,0.6969457262140188,0.04240826192045704,0.24104592397275323,22.5,34109,3.268574443746213,10.437316558067081,15.681278839815423
05021,2012,0.6498085835180335,0.29099804305283755,5110,2010,0.5008393956351427,2010,639.47,2012,15710,0.9630808402291534,0.01718650541056652,0.005092297899427116,7.8,32057,3.2014130229808817,10.37527084723745,7.512030553787397
05023,2012,0.7684080261645894,0.5214218253627544,11647,2010,0.5392375818251829,2010,553.69,2012,25763,0.9519465900710321,0.023522105344874433,0.0040367969568761404,19.0,40768,3.840089669720365,10.615652738931836,18.08698521134961
05025,2012,0.7324255858138062,0.449479485609308,3266,2010,0.6432270687075613,2010,597.78,2012,8609,0.8494598675804391,0.01893367406202811,0.11894528981298641,14.0,41586,2.6673406533731345,10.63551885114604,11.892438146126148
05027,2012,0.619450090938269,0.23617133791644632,9455,2010,0.8021749755620723,2010,766.05,2012,24413,0.593904886740671,0.02388071928890345,0.3655839102117724,21.9,37509,3.4616236145242363,10.532336183163109,13.006517019620693
05029,2012,0.6003457906636521,0.19521345407503235,7730,2010,0.5624030461147934,2010,552.25,2012,21141,0.823707487819876,0.036705926871954966,0.11177333144127524,15.2,37314,3.6449687196949054,10.527123870331945,12.520353814862116
05031,2012,0.6590666191663698,0.3098738170347003,31700,2010,0.6624534699252408,2010,707.21,2012,99993,0.7885051953636755,0.04581320692448471,0.13780964667526727,23.8,42085,4.9515278110251595,10.647446661645677,18.766423649655476
05033,2012,0.7562668530909817,0.4984702054295566,20591,2010,0.49696519661651706,2010,593.09,2012,61911,0.861543182956179,0.06594950816494645,0.013648624638594111,14.8,40712,4.6481069907228365,10.614278168268669,12.75083910775145
05035,2012,0.42450712769184107,-0.1488992581957406,16716,2010,0.5081725668932459,2010,609.76,2012,50077,0.4456137548175809,0.022744972741977353,0.51626495197396,13.6,37781,4.40825166270075,10.539561609736435,6.0603470655191005
05037,2012,0.651954795357361,0.29785960185600957,6681,2010,0.7369893676552882,2010,616.38,2012,17703,0.7360334406597752,0.0166073546856465,0.22928317234367057,9.5,37725,3.357625739269051,10.53807828363605,6.992317686267864
05039,2012,0.5546302465023317,0.10635538261997406,3084,2010,0.7662641695416461,2010,667.39,2012,7952,0.5359657947686117,0.02653420523138833,0.4198943661971831,10.5,32554,2.4778041656495207,10.390655527951443,5.627640845070423
05041,2012,0.4369670430974879,-0.12375565610859729,4420,2010,0.6914975399753998,2010,768.15,2012,12590,0.4598888006354249,0.04551231135822081,0.48832406671961875,10.3,28457,2.796673100461724,10.2561494549844,4.736854646544877
05043,2012,0.596440079791315,0.1895070104025328,6633,2010,0.7600626722135178,2010,828.36,2012,18788,0.6713327655950607,0.027836917181179477,0.2841707472855014,18.8,32351,3.1215258046435013,10.384400211352366,12.621055993187142
05045,2012,0.6623701757430037,0.3159913169319826,41460,2010,0.5503148264259915,2010,647.88,2012,118523,0.8183812424592695,0.0390978966107844,0.10773436379436903,26.4,51095,5.209156819532556,10.84144192404631,21.60526480092471
05047,2012,0.7284882806355198,0.4441896024464832,6540,2010,0.4246620689655172,2010,608.86,2012,17959,0.9305083801993429,0.026059357425246395,0.008575087699760566,13.0,39879,3.3842583047939305,10.593605148535708,12.096608942591457
05049,2012,0.6700749829584185,0.3310482087571871,4522,2010,0.4466312780726827,2010,618.19,2012,12169,0.9580080532500617,0.011751171008299779,0.0040266250308160076,9.1,36244,2.9798511597644404,10.498029129341951,8.71787328457556
05051,2012,0.6533226179114973,0.29979375368296995,40728,2010,0.5400108306256769,2010,677.78,2012,96986,0.8352751943579486,0.04977006990699689,0.0828263873136329,22.9,39558,4.963499165663718,10.585523228341355,19.12780195079702
05053,2012,0.7668731141813562,0.518752893965118,6479,2010,0.5602419761384642,2010,631.81,2012,18038,0.9357467568466571,0.025279964519348042,0.023783124514912962,14.9,46074,3.3516472066893215,10.738004078558598,13.942626677015191
05055,2012,0.6939790375640731,0.36850519584332536,13761,2010,0.5706343549536707,2010,577.7,2012,43229,0.9501029401559139,0.024566841703486084,0.007124846746397095,13.6,39500,4.315212142522706,10.584055950889214,12.921399986120429
05057,2012,0.634478672985782,0.262389828059529,6921,2010,0.7284709628908842,2010,727.52,2012,22344,0.5609112065878983,0.12347833870390261,0.2967239527389903,13.2,32587,3.4246716175483125,10.391668714817564,7.404027926960257
05059,2012,0.6494920838290473,0.29014209591474244,11260,2010,0.5126811043951037,2010,615.2,2012,33507,0.835586593846062,0.030859223445847135,0.11129017817172532,12.7,41353,3.997562233017502,10.629900249210682,10.611949741844988
05061,2012,0.6628466651386661,0.3184670551322277,4462,2010,0.7787366741605628,2010,588.55,2012,13675,0.6625959780621572,0.10603290676416818,0.21045703839122487,13.9,38050,3.1456627424316923,10.546656363289832,9.210084095063985
05063,2012,0.7267882421517196,0.4393804952811164,12397,2010,0.628018664556444,2010,763.95,2012,36953,0.8946770221632885,0.059859821935972723,0.020756095580873,14.1,36186,3.878899771880206,10.496427582679042,12.614946012502367
05065,2012,0.701117866248284,0.3885941644562334,5278,2010,0.4926255841121495,2010,580.58,2012,13541,0.9434310612214755,0.017502400118159664,0.013440661694114172,12.1,31219,3.1494497951092755,10.348782162806907,11.415515840779852
05067,2012,0.5945422875943488,0.18271928184028427,5347,2010,0.5960437850752903,2010,633.94,2012,17680,0.7822398190045249,0.026131221719457014,0.1697398190045249,8.8,31512,3.328235023456768,10.358123704650742,6.883710407239819
05069,2012,0.3527232308262319,-0.2903261147427236,27383,2010,0.601446374378511,2010,870.75,2012,74634,0.4057132138167591,0.017538923278934533,0.5570249484149316,14.5,36799,4.450996537191909,10.513225949874762,5.882841600343007
05071,2012,0.644028996566196,0.2796986910348234,8098,2010,0.4946750195771339,2010,659.8,2012,25914,0.8213320984795863,0.13019989195029713,0.01933317897661496,16.1,32553,3.670601883394275,10.390624809288317,13.223446785521341
05073,2012,0.5935550935550935,0.18436326391259816,2929,2010,0.5572269457161544,2010,528.27,2012,7450,0.5932885906040268,0.020268456375838927,0.37516778523489935,13.0,31215,2.6463617947328086,10.348654027495844,7.712751677852349
05075,2012,0.6641622839969947,0.3155234657039711,5540,2010,0.6233706574791846,2010,587.61,2012,17040,0.963849765258216,0.010915492957746478,0.008215962441314555,9.9,33481,3.3672553378485452,10.41873339273561,9.54211267605634
05077,2012,0.377915559492176,-0.2415303738317757,3424,2010,0.39792785878741366,2010,602.62,2012,10184,0.40455616653574233,0.019638648860958365,0.5568538884524745,4.1,26986,2.827286324579687,10.203073491990732,1.6586802827965434
05079,2012,0.6067880794701986,0.20772946859903382,3726,2010,0.3727182680062261,2010,561.52,2012,14180,0.6521861777150917,0.0346262341325811,0.3004231311706629,5.5,32615,3.2289404076639525,10.392527584230196,3.587023977433004
05081,2012,0.6856390520559044,0.3628984359532766,5051,2010,0.6783843292081088,2010,532.25,2012,12916,0.7330442861567049,0.031124187054815733,0.2003716320842366,7.9,39494,3.189108828104577,10.583904040617256,5.791049860637969
05083,2012,0.7165632054176072,0.41876960851179923,7331,2010,0.8088399767369033,2010,708.13,2012,21928,0.9187340386720175,0.024945275446917183,0.014045968624589567,10.6,36062,3.4328919453250144,10.492994958336313,9.738580809923386
05085,2012,0.7606892150606254,0.5082109977606369,24114,2010,0.4808941424308034,2010,770.73,2012,70109,0.8743955840191702,0.03802650159038069,0.05858021081458871,18.4,52805,4.510468335120395,10.874361162180575,16.08887874595273
