fips,year,population,white_pct,hispanic_pct,black_pct
53043,2002,10092,0.9619500594530321,0.020610384462940945,0.0023781212841854932
53043,2003,10206,0.9608073682147756,0.01979227905153831,0.0026455026455026454
53043,2004,10442,0.9593947519632254,0.01934495307412373,0.002585711549511588
53043,2005,10350,0.9601932367149758,0.021256038647342997,0.0024154589371980675
53043,2006,10418,0.9588212708773277,0.022173161835285084,0.0023996928393165673
53043,2007,10509,0.9578456561042915,0.0219811590065658,0.002378913312398896
53043,2008,10608,0.9573906485671192,0.021587481146304675,0.0026395173453996985
53043,2009,10570,0.9567644276253547,0.021665089877010407,0.0027436140018921476
53043,2010,10561,0.953224126503172,0.023861376763564056,0.0034087681090805796
53045,2000,49631,0.9096532409179746,0.047933751082992485,0.012069069734641655
53045,2001,50298,0.9067954988269912,0.05210942781025091,0.01222712632709054
53045,2002,51215,0.9046373132871229,0.05420287025285561,0.012320609196524456
53045,2003,52351,0.9042425168573667,0.05636950583560964,0.01216786689843556
53045,2004,53819,0.9028967465021647,0.06001597948679834,0.011854549508537877
53045,2005,55198,0.901228305373383,0.062013116417261496,0.012572919308670605
53045,2006,56872,0.8998804332536222,0.0655682937121958,0.011622591081727389
53045,2007,58679,0.8980896061623409,0.0701613865266961,0.012150854649874742
53045,2008,59785,0.8969473948314794,0.07344651668478716,0.011742075771514595
53045,2009,60333,0.8944856048928447,0.07733744385328095,0.011768020817794574
53045,2010,60766,0.8925385906592502,0.08080176414442287,0.011338577493993352
53047,2000,39566,0.8544457362381843,0.14418945559318608,0.0029823585907091947
53047,2001,39126,0.8511986914072484,0.14839237335786945,0.003322598783417676
53047,2002,38865,0.8481924610832369,0.15054676444101375,0.003396372057120803
53047,2003,38575,0.8468438107582631,0.1504601425793908,0.0036292935839274142
53047,2004,38847,0.8444152701624321,0.15357685278142455,0.0039385280716657655
53047,2005,39143,0.8456684464655239,0.15675855197608768,0.004036481618680224
53047,2006,39322,0.8431921062000916,0.15904582676364376,0.004399572758252378
53047,2007,39676,0.8412642403468091,0.16337332392378265,0.0050156265752596026
53047,2008,40235,0.8408848017894868,0.1671927426370076,0.0048713806387473595
53047,2009,40699,0.8359173444064965,0.1729772230275928,0.004520995601857539
53047,2010,41257,0.835349152871028,0.17555808711249,0.00487190052597135
53049,2000,20939,0.9271216390467548,0.05009790343378385,0.002340130856296862
53049,2001,20631,0.9226891570936939,0.05065193155930396,0.002472008143085648
53049,2002,20514,0.922784439894706,0.05357316954275129,0.003022326216242566
53049,2003,20885,0.9232463490543452,0.055494373952597556,0.0033995690687096004
53049,2004,20953,0.921204600773159,0.06137545936142796,0.0033408103851477115
53049,2005,21228,0.9223195779159601,0.0652440173355945,0.004569436593178821
53049,2006,21326,0.9203319891212605,0.06996154928256589,0.0053455875457188405
53049,2007,21415,0.9185617557786598,0.07574130282512258,0.005510156432407191
53049,2008,21305,0.9183290307439568,0.07758742079324102,0.005820229992959399
53049,2009,21026,0.9148673071435366,0.07947303338723485,0.00627794159611909
53049,2010,20886,0.9130518050368668,0.08139423537297712,0.006559417791822273
53051,2000,11672,0.9447395476353667,0.020819054146675807,0.0016278272789581906
53051,2001,11807,0.9414753959515542,0.022274921656644363,0.001609214872533243
53051,2002,11934,0.9401709401709402,0.02220546338193397,0.0018434724317077259
53051,2003,12029,0.9380663396791088,0.02527225870812204,0.002078310749023194
53051,2004,12244,0.9371120548840248,0.02458346945442666,0.0020418163998693235
53051,2005,12357,0.9317795581451809,0.024439588896981466,0.004208141134579591
53051,2006,12681,0.9312357069631733,0.025155744815077676,0.0042583392476933995
53051,2007,12828,0.9286716557530402,0.026426566884939197,0.004131587153102588
53051,2008,12985,0.9276087793608009,0.02757027339237582,0.0044666923373122835
53051,2009,13043,0.923023844207621,0.028751054205320863,0.004446829717089627
53051,2010,12983,0.9224370330432103,0.03211892474774705,0.005776785026573211
53053,2000,703993,0.8090307716127859,0.05569373559112093,0.07173934968103376
53053,2001,716447,0.8062340968696917,0.059296779803670055,0.07151122134644991
53053,2002,728091,0.8026688971570861,0.06273941032096263,0.07209263677205184
53053,2003,733969,0.7996414017485752,0.06602594932483524,0.07160656648986538
53053,2004,740137,0.7967660041316675,0.06921421304434179,0.07106657281016893
53053,2005,748148,0.7936571373578489,0.0729802124713292,0.07055021199014098
53053,2006,763408,0.7897624861148953,0.07746054534403622,0.07082451323538658
53053,2007,772484,0.7858169230689568,0.08128194240916317,0.07037168407371544
53053,2008,785400,0.7818449197860963,0.08544563279857398,0.07079067990832696
53053,2009,796483,0.7771339752386429,0.08971440696160496,0.07130095683147035
53053,2010,795628,0.7734116949126979,0.09199651093224472,0.07083335428114647
53055,2000,14120,0.9641643059490085,0.023937677053824363,0.002478753541076487
53055,2001,14334,0.9632342681735733,0.0265103948653551,0.002441746895493233
53055,2002,14628,0.9623325129887886,0.030694558381186766,0.002529395679518731
53055,2003,14787,0.9616555082166768,0.03070264421451275,0.0027050787854196253
53055,2004,15071,0.9604538517682967,0.03364076703602946,0.002786809103576405
53055,2005,15167,0.9584624513746951,0.03810905254829564,0.0033625634601437333
53055,2006,15270,0.955992141453831,0.04158480681074001,0.0034708578912901115
53055,2007,15400,0.955,0.046103896103896105,0.0035714285714285713
53055,2008,15590,0.9549711353431687,0.0504169339320077,0.003848620910840282
53055,2009,15714,0.9527809596538119,0.05256459208349243,0.004009163802978236
53055,2010,15783,0.951403408730913,0.054298929227650006,0.0043717924348983086
53057,2000,103420,0.9419648037130149,0.1131599303809708,0.004834654805646877
53057,2001,104534,0.9384889126982608,0.12000880096427956,0.005251879771174929
53057,2002,105563,0.9358676809109252,0.12418176823318776,0.005958527135454658
53057,2003,107369,0.9337797688345798,0.12821205375853365,0.00613771200253332
53057,2004,109030,0.9311473906264331,0.13276162524075943,0.006622030633770522
53057,2005,110683,0.9289863845396312,0.13810612289150095,0.007291092579709621
53057,2006,112621,0.9263636444357625,0.14385416574173557,0.007547437866827679
53057,2007,114066,0.9236406992442971,0.14922062665474375,0.007644696929847632
53057,2008,115808,0.920221400939486,0.1571480381320807,0.008065073224647694
53057,2009,116557,0.9184948136963031,0.16420292217541632,0.008184836603550195
53057,2010,117102,0.9167050947037625,0.1683660398626838,0.008010110843538112
53059,2000,9895,0.948155634158666,0.040323395654370896,0.003031834259727135
53059,2001,9833,0.946506661242754,0.04312010576629716,0.0031526492423471983
53059,2002,9886,0.9453773012340684,0.04521545620068784,0.0032369006676107627
53059,2003,10046,0.9451522994226558,0.04489348994624726,0.003683057933505873
53059,2004,10236,0.946463462289957,0.04904259476357952,0.003614693239546698
53059,2005,10303,0.9443851305445016,0.04940308647966612,0.0036882461419004173
53059,2006,10583,0.9437777567797411,0.05083624681092318,0.00368515543796655
53059,2007,10786,0.9439087706285926,0.052382718338587056,0.0037085110328203227
53059,2008,10918,0.9432130426818098,0.05129144531965561,0.004030042132258656
53059,2009,10955,0.9423094477407576,0.052761296211775444,0.004198995892286627
53059,2010,11102,0.9388398486759143,0.05116195280129707,0.00468384074941452
53061,2000,609185,0.8796523223651271,0.047831118625704834,0.017369107906465196
53061,2001,622390,0.8729237294943685,0.051938495155770495,0.01861855106926525
53061,2002,631526,0.8670395201464389,0.05584884866181281,0.01951146904482159
53061,2003,635612,0.8620038639924986,0.05945765655777424,0.019903651913431464
53061,2004,643533,0.856411403921788,0.06346993860454708,0.020757288282030602
53061,2005,654849,0.8502769340718241,0.0683501081928811,0.021954679628433425
53061,2006,670706,0.8433739969524651,0.07320644216691069,0.023321693856920917
53061,2007,683997,0.8365694586379765,0.07834829684925519,0.024250106360115615
53061,2008,694622,0.8297865601722951,0.08298038357552741,0.025516036059900205
53061,2009,706302,0.824890769104434,0.08731392520479908,0.026192761736480996
53061,2010,715470,0.820255216850462,0.0904608159671265,0.026848085873621537
