fips,year,pct_two_party_rep,rep_margin,totalvotes
01073,2024,0.4471601275427558,-0.10443113691737912,296741
01089,2024,0.5455514504227597,0.0896641287464032,196355
01097,2024,0.5830488270626223,0.16445042825632358,174545
01003,2024,0.7934764602590862,0.5817680283725207,121808
01117,2024,0.7065532624409107,0.40843366098752226,114043
01101,2024,0.34467276613550774,-0.30734545454545453,89375
01125,2024,0.6029742163260939,0.204114091824833,84879
01081,2024,0.6407864323707149,0.27817594057362954,72695
01103,2024,0.7654851346492307,0.5257171766381232,53369
01083,2024,0.7220972783410841,0.4389407864999247,53096
01015,2024,0.7257306780858936,0.4475169997939419,48530
01055,2024,0.7804947460595446,0.5568085522456163,46023
01069,2024,0.7409461217224619,0.47781423237922843,44195
01077,2024,0.7600501928707534,0.5150734109633175,43454
01115,2024,0.8229062840453397,0.6413674033149172,43440
01043,2024,0.9055049949699366,0.8051890736783425,43052
01051,2024,0.7624671916010499,0.5205948277939794,41491
01095,2024,0.8611298672068423,0.7170593639049582,40277
01121,2024,0.6697375598521123,0.3376639035418237,33175
01127,2024,0.8612595548941352,0.7181228359162268,29747
01049,2024,0.8721377292368412,0.7394449514924112,29583
01001,2024,0.7335887977652831,0.4627527492018446,28190
01009,2024,0.9077694235588972,0.8101725057798328,28115
01033,2024,0.7341998435812447,0.4643358192424131,27086
01071,2024,0.8596942053192856,0.7144923220894126,23509
01031,2024,0.7917722664735699,0.5789851818590032,22270
01113,2024,0.49160975609756097,-0.01663523381207989,20679
01123,2024,0.7494838612216124,0.49594594594594593,19980
01021,2024,0.8624732388622693,0.720904298459043,19728
01045,2024,0.7635021097046414,0.5230592053604146,19103
01039,2024,0.8638102524866106,0.7241682286785379,17072
01079,2024,0.8136440307365528,0.6230840831523425,16115
01047,2024,0.33644496304939714,-0.3249613601236476,15528
01053,2024,0.7330280172413793,0.46352736285082724,14929
01017,2024,0.6171011618022103,0.23247310315730257,14221
01093,2024,0.9109507513762833,0.8169784811062634,13523
01109,2024,0.6266859711956108,0.2516270622067504,13214
01019,2024,0.879714971729533,0.7551601971657425,12984
01061,2024,0.8870941558441559,0.7698143664245359,12390
01059,2024,0.8691697955778056,0.7327150782479093,12077
01025,2024,0.5856878573831147,0.17060103800435292,11946
01133,2024,0.9201805869074492,0.8362835834306767,11129
01111,2024,0.8258029395753946,0.6484875846501129,11075
01005,2024,0.5741499385497747,0.14727420667209112,9832
01099,2024,0.6162921924694778,0.2313501377691601,9799
01091,2024,0.5189071265323083,0.037630517936524346,9673
01067,2024,0.7554042369217466,0.5081174067304591,9301
01007,2024,0.8238494179088238,0.644194351260686,9241
01107,2024,0.61730486840619,0.23342324117779276,8898
01013,2024,0.6140330048676244,0.22688083146332821,8467
01129,2024,0.7781350482315113,0.5540925266903914,8430
01057,2024,0.8624096385542168,0.7199617041646721,8356
01087,2024,0.21658511460211177,-0.5629156010230179,7820
01029,2024,0.9203213486105624,0.8357993976692418,7637
01065,2024,0.4655243885587951,-0.06844993141289438,7290
01075,2024,0.882146512648048,0.7602909090909091,6875
01027,2024,0.852385907536792,0.7016427408613289,6757
01023,2024,0.6199758235116349,0.23894071622028287,6646
01041,2024,0.7743534148985597,0.5467592592592593,6480
01035,2024,0.5702148925537232,0.13950024822108226,6043
01085,2024,0.31253333333333333,-0.37314225053078554,5652
01119,2024,0.2927662806151509,-0.41212006796299794,5297
01037,2024,0.7177234530175707,0.4331306990881459,5264
01131,2024,0.34204502098435713,-0.314828897338403,5260
01105,2024,0.28561782579338285,-0.4274175454341485,4457
01011,2024,0.269588638589618,-0.45835362883584996,4106
01063,2024,0.22025883524141363,-0.5571251548946716,4035
02000,2024,0.5684656254237497,0.13138681814552733,338177
04013,2024,0.5176011187533441,0.03481836173802122,2053945
04019,2024,0.42331089941414146,-0.151567883143405,513176
04021,2024,0.61144993303851,0.2208043826830572,209552
04025,2024,0.6709711406630962,0.3388776589336153,149402
04015,2024,0.7806111293320215,0.5577365323675871,110450
