fips,year,population,white_pct,hispanic_pct,black_pct
01041,2011,13894,0.7092989779761047,0.015690225996833167,0.24024758888728948
01041,2012,13915,0.7091627739849083,0.015594681997844053,0.24031620553359684
01041,2013,13847,0.7113454177800246,0.015310175489275655,0.23896872968874125
01041,2014,13851,0.7171323370153779,0.015016966284022814,0.23442350732799075
01041,2015,13850,0.7121299638989169,0.017833935018050542,0.2367509025270758
01041,2016,13916,0.7109083069847657,0.019617706237424547,0.23613107214716872
01041,2017,13858,0.7133063934189637,0.02099870111127147,0.23408861307547987
01041,2018,13825,0.7101627486437613,0.02278481012658228,0.2342133815551537
01041,2019,13772,0.7026575660760964,0.024179494626778972,0.2388178913738019
01043,2010,80456,0.9280849159789202,0.042843293228597,0.011235955056179775
01043,2011,80410,0.9279069767441861,0.04217137171993533,0.011180201467479169
01043,2012,80279,0.9282751404476887,0.04146788076582917,0.011335467556895327
01043,2013,80690,0.9266203990581237,0.04140537860949312,0.011860205725616557
01043,2014,81068,0.9257660235851384,0.04155770464301574,0.01165688064341047
01043,2015,81761,0.9243037634079818,0.042049387849952914,0.011949462457650958
01043,2016,82450,0.9212492419648272,0.04352941176470588,0.012540933899332928
01043,2017,82867,0.9204267078571687,0.043334499861223404,0.013117404998370883
01043,2018,83418,0.9184948092737778,0.04416313025965619,0.013222565873072958
01043,2019,83768,0.9167701270174768,0.04479037341228154,0.013800019100372457
01045,2010,50394,0.7114934317577489,0.0565345080763583,0.1939913481763702
01045,2011,50122,0.7106460237021667,0.05829775348150513,0.1935876461434101
01045,2012,50289,0.7101751874167312,0.05697070930024459,0.19399868758575434
01045,2013,49771,0.7091679893914127,0.05657913242651343,0.19523417251009625
01045,2014,49414,0.7060549641801919,0.058768769984215,0.1953494960942243
01045,2015,49365,0.6982274891117188,0.06008305479590803,0.20141800871062493
01045,2016,49362,0.6942587415420769,0.06265953567521575,0.20337506584011994
01045,2017,49342,0.6866766649102185,0.06511693891613636,0.20738924243038384
01045,2018,49143,0.6835358036749893,0.06770038459190525,0.20845288240441162
01045,2019,49172,0.6797567721467502,0.07016188074513952,0.20975351826242578
01047,2010,43854,0.28790988279290375,0.00713731928672413,0.6961736671683313
01047,2011,43251,0.28531132228156575,0.008092298443966613,0.6972324339321634
01047,2012,42789,0.283460702517002,0.009254714996844984,0.6974923461637337
01047,2013,41976,0.28142271774347244,0.009410139127120258,0.699232894987612
01047,2014,41554,0.2802858930548202,0.009457573278144102,0.6996197718631179
01047,2015,40936,0.27809263240179793,0.00972249364862224,0.7012409615008794
01047,2016,40080,0.27395209580838326,0.010553892215568862,0.7038423153692615
01047,2017,39238,0.27241449615168967,0.010652938478006014,0.7050053519547378
01047,2018,38294,0.2712435368465034,0.011072230636653262,0.7050974042931007
01047,2019,37196,0.26970642004516615,0.011533498225615658,0.7070652758361115
01049,2010,71163,0.8164776639545831,0.13613816168514536,0.01763556904571196
01049,2011,71365,0.8121488124430744,0.1396622994465074,0.01772577594058712
01049,2012,70944,0.8127960081190798,0.1386586603518268,0.01797192151556157
01049,2013,70912,0.8113436371841155,0.1395250451263538,0.017923623646209388
01049,2014,70993,0.8113757694420577,0.1397180003662333,0.018227149155550546
01049,2015,71087,0.8108092900248991,0.14013814058829321,0.018203046970613472
01049,2016,71104,0.8078729747974798,0.14277677767776778,0.017973672367236723
01049,2017,71437,0.8044850707616501,0.14576479975362908,0.018421826224505507
01049,2018,71407,0.8016440965171482,0.14809472460683126,0.01824751074824597
01049,2019,71513,0.7984981751569644,0.15065792233579908,0.018737851859102542
01051,2010,79552,0.749597747385358,0.027001206757843926,0.2024210579243765
01051,2011,79993,0.74382758491368,0.02723988348980536,0.2066555823634568
01051,2012,80193,0.7418353222849875,0.02705971842928934,0.20766151659122367
01051,2013,80536,0.7401286381245654,0.028099235124664747,0.20824227674580312
01051,2014,80538,0.7389555241004246,0.02827236832302764,0.20955325436439942
01051,2015,80872,0.7371154416856267,0.028155603917301413,0.20991195963992482
01051,2016,81204,0.7347913895867199,0.028175951923550564,0.21193537264174178
01051,2017,81422,0.7336223625064479,0.029746260224509345,0.21097492078308075
01051,2018,81011,0.7334929824344842,0.030452654577773387,0.2104035254471615
01051,2019,81209,0.7308426405940228,0.0315605413193119,0.21154059279143939
01053,2010,38345,0.6134567740252966,0.018985526144216978,0.3197026991785109
01053,2011,38204,0.6114804732488744,0.0189508951942205,0.3203067741597738
01053,2012,38023,0.6110249059779607,0.019172606054230334,0.3205165294690056
01053,2013,37765,0.6074672315636171,0.020548126572222956,0.32140871177015756
01053,2014,37735,0.6048496091162051,0.020458460315357096,0.32373128395388895
01053,2015,37661,0.6043918111574308,0.021029712434614056,0.321181062637742
01053,2016,37475,0.6012541694462975,0.022068045363575716,0.3218145430286858
01053,2017,36993,0.6050333846944016,0.023220609304463007,0.315654312978131
01053,2018,36524,0.6033566969663783,0.024477056182236338,0.3148340816997043
01053,2019,36633,0.6031174078017089,0.025987497611443235,0.31255971391914394
01055,2010,104459,0.7933734766750591,0.032787983802257344,0.15285422988923883
01055,2011,104369,0.7908191129549962,0.03454090774080426,0.15308185380716496
01055,2012,104278,0.7895337463319204,0.035165614990697945,0.15325380233606323
01055,2013,103884,0.7877440221785839,0.03536637018212622,0.15405644757614262
01055,2014,103399,0.7865259818760336,0.035948123289393515,0.15411174189305507
01055,2015,102998,0.7841511485659916,0.03623371327598594,0.15588652206838968
01055,2016,102855,0.7809343250206602,0.037674395994360996,0.1565407612658597
01055,2017,103007,0.7794130495985709,0.03831778422825633,0.15704757929072782
01055,2018,102611,0.776602898324741,0.040219859469257685,0.15718587675785248
01055,2019,102268,0.7745042437517112,0.041361911839480583,0.15744905542300622
01057,2010,17229,0.8604097742178884,0.011956584827906437,0.11474838934354867
01057,2011,17052,0.8591954022988506,0.013429509734928454,0.11388693408397842
01057,2012,16945,0.8579521982885807,0.01416347005016229,0.11377987606963706
01057,2013,16824,0.85603899191631,0.015810746552543983,0.11311222063718497
01057,2014,16772,0.8515382780825185,0.01603863582160744,0.11721917481516814
01057,2015,16696,0.8479875419262098,0.017249640632486823,0.11883085769046478
01057,2016,16563,0.8476121475578096,0.016724023425707904,0.11791342148161565
01057,2017,16466,0.8465322482691607,0.01767278027450504,0.11623952386736305
01057,2018,16445,0.8420796594709639,0.01818181818181818,0.1185162663423533
01057,2019,16302,0.8405717089927617,0.020549625812783707,0.11661145871672188
01059,2010,31746,0.7963837963837964,0.14918414918414918,0.04047754047754048
01059,2011,31776,0.7937122356495468,0.15234768378650554,0.04094284994964753
01059,2012,31690,0.789744398863995,0.15418112969390976,0.043736194383086145
01059,2013,31553,0.7853135993407917,0.15697398028713594,0.04544734256647545
01059,2014,31559,0.7805380398618461,0.16090497164041953,0.044551475015051176
01059,2015,31515,0.7764239251150246,0.16414405838489607,0.04562906552435348
01059,2016,31611,0.7720730125589194,0.16848565372813262,0.04533232102749043
01059,2017,31542,0.7700843320017754,0.17066134043497558,0.045526599454695324
01059,2018,31298,0.7635631669755256,0.1760176369097067,0.04469934181097834
01059,2019,31362,0.7618455455646961,0.1787513551431669,0.04377909572093616
01061,2010,26777,0.8464727191246219,0.034992717630802556,0.09575381857564327
01061,2011,26756,0.8438481088354014,0.0354313051278218,0.09751083869038721
01061,2012,26924,0.8421482692021988,0.0361387609567672,0.0974223740900312
01061,2013,26677,0.8419237545451138,0.03583611350601642,0.09615024178130974
01061,2014,26593,0.8413868311209717,0.03617493325311172,0.09611551912157335
01061,2015,26631,0.8403740002253013,0.03815102699861064,0.09361270699560663
01061,2016,26494,0.8397372990110968,0.038952215595984,0.09436098739337208
01061,2017,26385,0.8399090392268335,0.03960583664961152,0.09350009475080538
01061,2018,26306,0.8369573481335056,0.040713145290047895,0.09412301376111913
01061,2019,26271,0.8355601233299075,0.0416809409615165,0.0930684024209204
01063,2010,8991,0.17372928484039596,0.0075631186742297855,0.8144811478144811
01063,2011,8903,0.17027968100640234,0.008648770077501965,0.8155677861395035
01063,2012,8848,0.17201627486437612,0.009719710669077758,0.8125
01063,2013,8748,0.17169638774577045,0.010173754000914494,0.8103566529492455
01063,2014,8584,0.168569431500466,0.010018639328984157,0.8141891891891891
01063,2015,8508,0.16690173953925716,0.011165961448048895,0.8134696755994358
01063,2016,8482,0.1702428672482905,0.012968639471822684,0.8086536194293799
01063,2017,8310,0.17605294825511433,0.015403128760529482,0.8012033694344164
01063,2018,8209,0.1738335972712876,0.01547082470459252,0.803751979534657
01063,2019,8111,0.17544075946245838,0.01713722105782271,0.7991616323511281
01065,2010,15745,0.3954271197205462,0.008955223880597015,0.5902826294061607
01065,2011,15361,0.39587266454006903,0.010155588828852289,0.5881127530759717
01065,2012,15364,0.3975527206456652,0.010218693048685239,0.5854595157511064
01065,2013,15246,0.3976780794962613,0.011412829594647777,0.5840220385674931
01065,2014,15046,0.3972484381230892,0.013026718064601888,0.5825468563073242
01065,2015,15015,0.3987345987345987,0.01252081252081252,0.580952380952381
01065,2016,14828,0.39674939304019424,0.013892635554356622,0.5817372538440788
01065,2017,14801,0.3974055807040065,0.014593608539963516,0.5810418214985474
01065,2018,14749,0.3973150722082853,0.013560241372296427,0.5811919452166249
01065,2019,14651,0.39717425431711145,0.01426523786772234,0.5801651764384683
01067,2010,17296,0.6781914893617021,0.022837650323774283,0.2869449583718779
01067,2011,17377,0.6801519249582781,0.02250100707832192,0.28203947747021924
01067,2012,17153,0.6797644726869936,0.02355273130064712,0.28181659184982216
01067,2013,17129,0.6831105143324187,0.02481172280927083,0.27701558759997663
01067,2014,17079,0.6875109783945196,0.024884360911060367,0.2716786697113414
01067,2015,17101,0.68785451143208,0.025787965616045846,0.2703935442371791
01067,2016,17072,0.6893158388003748,0.025363167760074978,0.26833411433926896
01067,2017,17115,0.6909728308501315,0.02646801051709027,0.2642711072158925
01067,2018,17173,0.6948698538403307,0.026436848541314856,0.26145693821696847
01067,2019,17205,0.6953792502179599,0.026910781749491425,0.2588782330717815
01069,2010,101798,0.6873415980667597,0.029705888131397473,0.2593272952317334
01069,2011,102488,0.6846655218171883,0.030237686363281554,0.2606061197408477
01069,2012,103371,0.6802778342088207,0.030821023304408394,0.26324597807895833
01069,2013,103643,0.6788205667531816,0.031164671034223247,0.2641760659185859
01069,2014,104158,0.6746193283281169,0.031961059160122124,0.2668253998732695
01069,2015,104260,0.6741511605601381,0.03211202762324957,0.26677536926913487
01069,2016,104218,0.6705847358421769,0.0324224222303249,0.2687827438638239
01069,2017,104378,0.6678993657667325,0.0332541340129146,0.26928088294468183
01069,2018,104770,0.6636728071012694,0.03401737138493844,0.2721389710795075
01069,2019,105882,0.6607638692128974,0.03429289208741807,0.2736631344326703
01071,2010,53184,0.9009664560770156,0.025120336943441637,0.03427722623345367
01071,2011,53214,0.9003457736685835,0.025933025143759163,0.03358138835644755
01071,2012,53079,0.8996401590082707,0.025904783436010475,0.033572599333069574
01071,2013,52957,0.89893687331231,0.026870857488150764,0.03336669373265102
01071,2014,52562,0.897207107796507,0.028195274152429513,0.03411209619116472
01071,2015,52195,0.8953348021841172,0.028393524283935243,0.03427531372736852
01071,2016,51988,0.8955528198815111,0.02854504885742864,0.03406555358928984
01071,2017,51828,0.8933009184224744,0.02946283862005094,0.03484602917341977
01071,2018,51621,0.8912845547354759,0.02932914898975223,0.03554754847833246
01071,2019,51626,0.8904621702243056,0.03068221438809902,0.0349242629682718
01073,2010,658215,0.516630584231596,0.038514771009472586,0.42309579696603694
01073,2011,658109,0.5141458329851134,0.03839181655318496,0.42483843861731113
01073,2012,658061,0.5119312647307772,0.037441817703829885,0.42675223117613714
01073,2013,659265,0.5093141604665802,0.03678490440111336,0.42925834072793184
01073,2014,659972,0.5075094094900996,0.03651518549271787,0.4304455340529598
01073,2015,660455,0.5046445253650892,0.03693514319673558,0.4321535910849339
01073,2016,660343,0.5023707376318065,0.037740992181336065,0.4327856886496866
01073,2017,659599,0.499445875448568,0.038552211267755106,0.43366045127418323
01073,2018,659429,0.4975001099436027,0.03968281649730297,0.43391631244607076
01073,2019,658573,0.4951478423804195,0.04080489178876146,0.43466859406626146
01075,2010,14496,0.86189293598234,0.012417218543046357,0.11347958057395144
01075,2011,14291,0.8611013924847807,0.013924847806311664,0.11132880834091387
01075,2012,14248,0.8606120157215048,0.014387984278495228,0.11103312745648512
01075,2013,14212,0.8604700253307065,0.01449479313256403,0.10997748381649311
01075,2014,14067,0.8608089855690624,0.014928556195350821,0.10940499040307101
01075,2015,13927,0.8616356717168091,0.014863215337114957,0.10641200545702592
01075,2016,13928,0.8621481906950029,0.015364732912119471,0.10561458931648478
01075,2017,13882,0.8603947557988763,0.015991931998271144,0.10610862988042069
01075,2018,13882,0.860610862988042,0.017144503673822215,0.10437977236709407
01075,2019,13805,0.8601231437884824,0.019051068453458893,0.10329590727997102
01077,2010,92737,0.8549446283576134,0.022601550621650476,0.10035907997886497
01077,2011,92607,0.8535747837636464,0.02307600937294157,0.10072672692129105
01077,2012,92662,0.8526688394379573,0.02241479786751851,0.10165979581705553
01077,2013,92701,0.8529034206750736,0.02321442055641255,0.10100214668665926
01077,2014,93000,0.8508279569892473,0.023408602150537635,0.10227956989247312
01077,2015,92459,0.8506797607588228,0.02455142279280546,0.1009095923598568
01077,2016,92425,0.8491100892615634,0.025534216932648093,0.1009575331349743
01077,2017,92564,0.8475109113694309,0.02697593016723564,0.10052504213301067
01077,2018,92604,0.8459029847522785,0.028087339639756383,0.10094596345730206
