fips,edu_2014
22001,9.6
22103,30.6
22017,22.9
22005,25.0
22045,12.8
22091,8.0
22031,12.0
22063,15.7
22069,18.6
22025,8.6
22041,9.6
22049,10.7
22089,17.3
22107,11.0
23017,17.5
24001,14.4
24003,37.5
24009,28.2
24031,59.2
24037,31.8
24019,16.8
24015,21.1
25001,39.5
25003,31.2
25023,33.7
25021,50.4
25019,40.1
26115,17.9
26059,15.5
26127,15.7
26035,9.5
21151,27.6
21073,27.2
21117,29.4
21147,5.7
21153,6.5
21169,10.3
21189,11.9
21205,19.1
21213,14.4
21217,14.6
21049,18.5
21219,9.6
21039,14.3
21041,9.7
21053,7.9
21065,5.7
22083,12.4
22099,12.6
22127,12.2
22033,34.4
22003,9.1
22065,11.3
22093,11.5
22043,6.4
22051,23.3
22011,14.2
22015,25.2
22037,10.8
22095,14.5
22073,21.2
22079,17.7
22097,10.9
22105,17.3
22101,9.4
22123,8.5
22111,9.0
22021,8.6
22035,6.5
22055,29.5
22039,10.4
22061,32.1
22087,10.8
22119,14.5
22121,15.3
22047,10.3
22081,9.7
22067,12.5
22071,33.9
22109,11.6
22019,18.7
22027,11.1
22009,8.1
22007,9.0
22077,11.4
22113,12.1
22057,13.6
22029,9.1
22059,9.2
26111,33.0
26083,24.5
26139,30.9
26007,15.1
26129,10.5
26039,14.0
26057,12.2
26091,17.6
26097,16.1
26061,31.0
26085,9.1
26141,16.6
26077,35.0
26123,12.7
26025,20.4
26081,33.1
26145,19.6
26017,19.0
26041,18.6
27071,17.9
27097,14.5
27147,25.8
27001,14.8
27101,16.7
27067,22.6
27133,16.9
27155,14.9
27053,47.2
27023,16.6
27029,14.2
27059,14.4
27099,17.9
27109,39.8
01115,15.0
01003,28.9
01069,20.6
01125,25.6
01031,23.9
01109,23.8
27041,24.3
27079,20.2
27025,20.0
27153,13.0
27055,19.3
27111,23.4
27137,26.1
27037,40.5
27089,15.4
27163,41.8
27065,10.6
01017,13.7
01101,30.5
01067,15.6
01123,17.3
02016,14.8
02188,12.8
02185,11.8
02090,26.5
02180,13.6
02122,21.4
02282,17.4
02240,22.1
02013,11.0
02198,15.2
04019,31.2
04009,13.0
04012,11.2
04001,8.4
04027,13.7
04021,17.3
05021,7.8
05043,18.8
05125,22.8
05009,15.5
05041,10.3
05051,22.9
05115,20.2
05147,8.3
05067,8.8
05137,15.4
05005,18.1
05055,13.6
05107,11.9
05149,11.0
05019,22.5
05095,10.9
05103,16.9
05001,14.0
05015,16.5
05119,32.6
06033,17.2
06049,17.9
06027,23.7
06083,31.6
06025,12.3
06001,42.0
06055,30.7
06075,53.8
06011,13.1
06031,10.4
06019,18.9
06059,39.0
06101,18.7
06077,17.6
08007,35.6
08055,28.7
08015,33.4
08045,26.8
08079,45.2
08115,18.2
08027,35.3
08001,21.2
08065,26.0
08097,55.1
08017,23.0
08033,20.9
08069,44.2
08113,53.2
08029,17.9
08039,29.6
08125,16.3
08117,41.2
09015,20.7
09007,39.5
12133,10.3
12009,29.3
12069,21.9
12105,18.1
12043,9.2
12063,13.6
12117,36.4
12005,20.9
12045,12.6
12097,16.6
12131,25.4
12065,13.1
12049,8.9
12095,30.7
12041,10.1
12001,41.5
12015,22.6
12085,33.5
12115,34.2
12017,17.8
12113,27.0
12011,30.9
12087,29.0
13291,18.0
13311,20.3
13223,20.9
13245,19.4
13019,12.8
13013,14.9
13065,9.8
13131,12.8
13313,14.3
13193,8.4
13145,28.3
13321,7.6
13093,6.2
13307,3.5
13125,10.7
13051,31.3
13167,7.3
13195,13.7
13277,15.9
13263,10.1
13273,10.3
13319,5.3
13243,16.1
13299,12.7
13315,7.5
13155,10.6
13005,10.3
13033,9.1
13053,35.7
13087,13.7
13137,17.7
13029,32.8
13191,14.3
13207,19.0
13265,7.5
13039,20.9
13079,8.6
13069,9.8
13123,18.0
13297,17.5
13091,11.0
13057,34.9
13177,20.7
13227,23.5
13075,13.0
13121,50.2
15001,24.0
15007,25.8
16031,18.0
16063,11.8
16041,21.1
16027,18.0
16057,43.3
16009,11.4
16033,24.7
16043,20.8
16049,15.9
16077,12.8
17119,25.0
17131,13.9
17167,35.0
17157,9.6
17141,19.7
17177,17.8
17193,13.1
17071,14.0
17113,44.6
17149,13.9
17161,21.7
17185,16.2
17035,11.7
17089,32.1
17009,10.3
17123,17.1
17021,12.4
17077,33.5
17181,19.8
17165,13.9
17195,16.6
17037,28.9
17079,14.8
17197,31.9
17041,14.1
17061,11.7
17069,9.8
17095,17.8
17127,14.1
17179,25.3
18061,13.7
18169,16.6
18075,8.6
23021,17.9
23015,30.6
23027,26.8
23019,23.6
23001,18.6
23003,16.3
23029,18.7
23005,40.6
23013,29.1
23023,30.2
23031,28.2
23011,24.0
23007,25.1
23025,14.6
23009,30.9
24047,27.7
24510,27.3
24039,10.8
24041,34.4
24025,34.3
24027,63.1
24033,28.2
24005,36.2
24021,39.4
24023,17.2
24029,24.8
24013,32.5
24035,33.0
24017,25.5
24043,18.6
24045,26.3
24011,12.7
25025,41.1
25007,38.1
25017,52.1
25005,25.7
25013,24.5
25009,38.3
25011,31.0
25027,34.4
25015,40.7
26033,16.7
26005,20.2
26125,46.0
26003,14.1
26121,16.8
26089,41.6
26087,15.4
26151,10.7
26073,25.6
26131,17.2
26157,12.4
26001,14.0
26067,12.6
26079,11.1
26021,26.4
26135,8.4
26165,16.8
26037,27.4
18057,58.7
18127,26.6
18147,15.2
18157,35.7
18087,9.9
18011,43.8
18107,18.3
18019,18.4
18021,13.2
18047,15.0
18071,15.7
18129,19.7
18165,14.2
18003,27.3
18043,25.0
18081,28.7
18051,14.6
18117,11.9
18099,16.4
18009,9.4
18143,11.9
18039,18.4
18017,12.6
18177,16.1
19023,14.1
19079,17.3
19175,14.9
19195,13.7
19001,12.3
19037,11.9
19059,26.2
19107,13.3
19171,14.2
19069,15.5
19031,18.8
19067,16.9
19115,14.1
19091,17.0
19183,20.0
19035,18.7
19057,20.4
19109,18.2
19139,18.8
19153,35.6
19193,21.9
19097,11.9
19111,14.4
19181,28.1
19149,17.7
19041,19.0
19055,11.7
19185,10.8
19163,32.4
20181,17.3
20193,28.6
20127,13.2
20163,19.3
20025,33.1
20077,18.5
20111,22.9
20145,17.8
26043,22.3
26063,12.6
26065,37.0
20033,21.7
20063,20.0
20079,25.9
20089,12.3
20093,16.0
20159,21.8
20185,15.9
20113,26.9
20139,18.1
20071,22.3
20031,19.2
20037,28.7
20051,31.5
20073,15.3
20099,19.8
20107,12.5
20173,29.2
20175,11.6
20157,19.8
20065,26.8
20091,54.1
20045,47.8
20179,20.9
20121,22.5
20199,16.9
20189,11.9
20183,17.3
20085,16.3
20095,21.6
20131,17.4
20209,14.7
20021,16.7
20027,20.9
20105,20.4
20191,17.4
20195,19.0
20205,11.1
20123,24.6
20135,20.9
20005,14.8
20011,19.5
20075,12.0
20103,30.2
20177,28.5
20203,19.5
20019,17.8
20137,15.7
20155,19.6
20029,16.4
20047,20.1
20081,17.5
20165,20.9
20171,24.4
20133,19.4
20143,16.8
20147,20.8
20007,17.8
20039,27.0
20087,17.0
21089,14.0
26105,19.5
26109,15.7
26117,12.4
26113,13.0
26149,14.9
26147,16.8
26159,17.2
26161,51.6
26011,10.3
26015,16.6
26027,16.0
26071,20.4
26019,24.0
26143,15.0
26153,14.1
26163,21.5
26023,12.1
26055,30.9
26075,17.4
26049,19.0
26009,25.5
26093,33.4
26069,14.2
26101,19.2
26119,9.7
26051,12.9
26107,23.6
26103,27.5
26133,11.1
26137,22.5
26031,18.6
26095,10.8
26099,23.7
26155,12.9
26013,8.7
26029,28.7
26045,24.6
26053,17.6
26047,35.6
27093,16.9
27113,17.1
27131,26.3
27167,14.2
27125,15.5
27027,28.7
27043,16.8
27045,17.0
27075,23.1
27119,20.0
27135,17.4
27143,12.7
27165,13.0
27005,21.5
27011,17.4
27015,22.3
27021,19.3
21111,31.5
21069,9.6
21043,10.3
21063,2.8
21123,10.2
21161,11.9
72077,18.2
72001,13.9
72067,16.4
72105,10.5
72013,17.2
72054,7.2
72099,16.1
72123,12.9
72153,14.2
72023,18.8
72083,9.7
72149,11.4
72003,14.4
72041,15.2
72089,11.7
72107,9.6
72037,12.4
72071,12.6
72085,14.6
72143,14.3
20069,21.5
20017,19.2
20067,17.0
20109,16.7
20149,30.0
20015,26.0
20169,24.8
20197,20.2
20207,17.2
20141,21.3
20055,17.8
20097,21.5
20201,13.1
20129,17.4
20009,16.2
20043,15.2
20101,24.8
27091,17.0
27049,22.0
27057,24.9
27063,16.6
27105,12.9
27115,11.5
56031,18.6
56033,30.2
56003,19.0
56011,20.5
56029,29.2
56001,49.4
56007,14.5
56015,19.2
56041,17.5
56043,21.8
56017,18.9
56013,22.6
56035,24.8
56045,16.4
37075,13.1
37185,12.6
37195,15.7
37073,8.3
37115,18.5
37137,17.4
37149,26.6
37151,13.0
37169,12.4
37187,8.0
37043,20.2
37051,22.6
37081,33.6
37099,28.1
37139,14.8
37155,11.2
37173,14.7
37183,49.1
37007,9.0
37111,13.4
37069,16.3
37103,11.2
37113,22.7
37019,26.4
37175,29.6
37013,17.2
37047,10.2
37109,20.8
37123,15.6
37135,55.7
37153,11.3
37163,10.7
37171,14.1
37011,17.9
37021,33.3
37025,25.4
37033,7.8
37059,25.4
37057,16.5
37061,8.6
37063,43.3
37091,12.8
37105,19.5
37129,36.5
37141,21.6
37191,15.6
37055,28.1
37165,13.2
72009,16.7
72059,13.8
72079,10.2
72121,12.9
72027,17.1
72055,11.0
72091,17.9
72103,15.4
72125,18.9
72141,12.2
72015,9.6
72033,19.4
72115,14.5
72057,14.4
72049,9.3
72063,27.7
72017,12.1
72087,8.8
72061,43.3
72005,18.4
72053,16.8
72109,11.3
72117,15.3
72007,11.3
72021,21.8
72031,24.5
72035,18.7
72065,14.9
72069,18.4
72075,15.6
72101,11.2
72097,18.6
72133,17.0
72139,28.5
72047,10.8
72095,11.6
72111,10.7
72113,20.8
72131,11.7
72135,23.0
72137,14.8
72147,13.6
72151,9.5
72025,24.9
72029,13.7
72043,12.1
72051,25.3
72019,12.8
72129,14.3
72011,11.4
38089,22.2
37083,10.4
37001,20.8
37177,6.7
38103,19.0
38013,17.4
38061,16.5
38105,18.0
38007,17.9
38043,16.4
38019,16.5
38037,14.0
38049,14.8
38091,15.2
38005,11.4
38045,22.3
38059,21.1
38025,16.0
38051,17.4
38063,16.5
38079,15.9
38099,17.3
38009,15.8
38003,23.1
38035,31.3
38053,19.3
38055,16.3
38069,13.9
38075,17.6
38011,16.8
38015,31.6
38047,11.8
38065,19.4
38093,19.9
38071,21.2
38031,18.1
38039,19.3
38083,18.8
38087,23.8
39159,26.5
39131,11.1
39125,11.3
39061,36.0
39049,37.8
39101,11.5
39157,14.1
37189,39.5
39169,19.7
39015,10.6
72081,13.4
72039,7.4
72045,6.4
72073,11.2
72119,11.7
72127,32.8
72145,15.9
72093,10.3
39139,15.0
39067,8.5
39083,22.9
39089,22.2
39163,6.2
39019,10.5
39063,25.8
39025,27.1
39045,26.3
39039,14.6
39071,10.1
39069,13.8
39081,14.4
39133,24.7
39137,19.4
39013,14.3
39027,15.6
39047,12.8
39127,10.2
39129,14.8
39097,13.8
39119,14.8
39143,12.2
39161,16.5
39167,15.6
39011,17.0
39037,11.6
39123,21.6
39065,14.5
39079,15.3
39077,11.5
39009,27.0
39001,9.1
39103,31.4
39095,23.9
39121,7.3
39147,13.5
39151,22.2
39031,13.3
39041,53.2
39055,36.6
39073,13.1
39085,26.9
39141,14.1
39035,31.3
39075,7.0
39109,20.4
39017,28.9
39111,9.2
39155,17.0
39173,30.8
39005,19.5
40147,27.9
40059,20.2
40083,27.6
40143,31.2
40057,19.9
40061,10.1
40111,14.0
40113,17.4
40067,12.0
40047,21.1
40049,13.7
40121,14.9
40123,23.8
40129,20.1
40153,17.8
40021,20.5
40041,16.2
40045,24.7
40051,16.1
40119,35.2
40125,17.8
40037,13.7
40141,15.0
40149,16.2
40033,16.3
40075,21.2
40079,11.4
40089,12.1
40093,16.0
40097,14.2
40109,30.8
40039,23.8
40085,12.6
40009,15.2
40023,11.0
40065,19.5
40081,12.6
40117,15.1
40133,11.6
40025,17.1
40011,14.2
40029,11.1
40053,20.9
40073,20.9
40087,19.7
40095,14.0
40103,19.7
40043,19.1
40105,12.2
40131,23.3
40027,30.8
40135,11.6
40003,19.0
40151,23.7
40107,8.6
40005,11.2
41061,23.9
41047,22.0
41019,16.1
41031,16.3
41053,30.7
41017,32.9
41043,18.5
41071,21.6
41001,21.3
41035,20.5
41041,24.3
41003,52.7
41013,15.4
41055,17.9
41025,16.6
41045,12.9
41063,25.3
41069,10.9
41049,9.1
41011,20.7
47177,12.1
47179,30.6
47183,18.1
47005,8.9
47007,7.7
47013,9.7
47015,11.4
47083,8.6
47119,19.9
48373,10.2
48391,9.7
48467,14.2
48055,13.4
48487,17.2
48317,19.1
48383,9.7
48501,15.4
48189,13.5
48419,12.1
48387,15.1
48399,17.5
48435,19.8
48451,21.8
48469,15.4
48481,13.6
48181,20.3
48033,28.7
48315,13.8
48323,11.8
48297,12.3
48363,16.0
48255,8.6
48123,12.7
48059,13.1
48067,12.0
48183,21.0
48313,8.5
48303,28.3
48257,18.5
48259,41.4
48153,14.9
48017,10.4
48071,16.4
48027,21.3
48061,16.2
48117,13.6
48141,21.1
48283,12.1
48443,20.3
48457,10.2
48483,16.1
48009,16.9
48043,31.9
48215,15.9
48423,25.6
48105,11.3
48207,16.7
48227,11.0
48333,22.9
48337,16.9
48365,10.4
48403,13.1
48421,18.8
48437,16.8
48231,17.4
48063,12.2
48195,21.0
48187,25.9
48077,18.1
48205,15.1
48217,14.5
48293,13.6
48485,20.2
48347,23.4
48369,15.5
48367,25.6
48169,8.5
48465,16.7
48109,12.5
48135,13.9
48173,29.1
48185,9.8
48085,52.5
48005,13.9
48101,18.0
48209,36.1
48039,26.5
48129,14.0
48013,12.8
48353,13.1
48229,10.0
48475,13.1
48203,16.7
48327,17.8
48149,16.0
48491,39.6
48233,12.6
48343,8.8
48361,12.4
48495,9.3
48201,29.5
48053,24.4
48171,37.0
48113,29.3
48311,4.1
48503,18.4
48251,16.4
48223,15.1
48357,12.6
48275,11.6
48309,22.8
48095,11.3
48137,29.2
48133,12.9
48243,43.1
48247,9.0
48339,33.9
48127,7.7
48479,16.6
48011,22.7
48069,12.9
48273,24.6
48097,20.6
48377,27.1
48107,11.4
48151,13.7
48131,6.2
48271,9.6
48031,24.5
48241,10.8
48245,16.8
48359,30.6
48279,13.2
48295,20.2
48307,14.3
48319,23.2
48125,12.9
48287,14.8
48439,30.6
48001,8.7
48139,21.2
48239,13.3
48265,30.4
48331,14.9
48093,19.1
48145,9.8
48047,7.4
48015,19.4
48261,19.1
48089,16.5
48409,15.0
48381,30.3
48411,13.5
48413,26.9
48507,8.8
48057,15.5
48155,29.7
48175,17.0
48193,21.0
48335,6.4
48449,13.9
48285,14.2
48445,11.2
48497,16.2
48321,16.0
48371,8.3
48397,38.3
48441,24.7
48447,22.2
48471,15.3
48499,18.9
48007,20.5
48079,12.9
48081,19.6
48099,14.7
48211,22.3
48341,13.1
48375,13.8
48461,9.5
48405,9.1
48417,24.1
48427,8.1
48049,16.2
48191,15.0
48159,23.8
48163,8.2
48281,19.9
50019,17.0
50013,34.2
50007,47.5
50015,32.1
50011,19.9
50005,22.7
50025,30.9
50003,29.6
50001,31.7
50009,11.9
50023,36.9
49027,21.0
49045,21.9
49053,30.8
49025,23.7
49043,51.5
49019,21.8
49031,13.3
49033,20.1
49051,35.7
49001,17.9
49003,24.5
49021,28.7
49039,21.7
49041,18.8
49057,25.3
49037,18.8
49035,32.9
49009,24.5
49055,27.7
49007,13.8
49029,37.8
49005,38.3
49023,18.1
51095,49.4
51167,10.3
51173,14.3
51540,50.1
51031,19.0
51087,41.2
51099,32.5
51103,33.8
51105,9.8
51115,26.2
51119,27.5
51149,15.1
51159,10.8
51169,10.6
51177,29.4
51011,12.5
51067,18.5
51049,15.0
51097,14.4
51121,46.2
51127,21.1
51051,9.4
51083,12.2
51107,60.4
51153,38.7
51175,12.9
51091,16.3
51033,18.5
51073,22.1
51141,11.1
51145,27.7
51171,18.6
51061,35.2
51790,31.1
53003,19.6
53001,12.7
53023,19.2
53045,19.0
53057,25.6
53065,18.0
53063,29.1
53043,19.8
53007,24.3
53031,37.3
53035,30.4
53033,48.2
53049,17.8
53051,15.5
53055,46.2
53059,20.5
53075,48.4
53077,15.1
53009,25.7
53015,15.9
53019,15.7
53041,14.7
53017,19.1
53029,31.5
53053,23.8
53021,16.0
53071,27.6
53073,33.8
54023,13.0
54027,7.4
54009,15.7
54017,9.4
54031,10.9
54049,20.9
54059,7.7
54029,17.4
54051,14.7
54067,12.5
54093,12.0
54095,10.2
54087,11.9
54053,9.9
54091,12.3
54107,19.4
54021,10.9
54063,12.2
54073,10.6
54011,28.5
54037,29.2
54045,6.7
54071,15.9
54033,20.7
54069,29.5
54013,6.7
54065,16.1
54081,16.5
54079,25.7
54001,12.2
54047,5.4
54099,14.0
54035,16.3
54055,17.5
54097,15.6
54101,6.3
54003,20.0
54019,11.2
55051,20.7
55019,9.6
55109,30.8
55083,13.2
55069,15.2
55135,15.3
55005,15.4
55113,22.6
55047,16.3
55099,17.0
55077,11.6
55075,13.4
55079,28.2
55101,21.9
55139,24.5
55041,11.4
55045,20.2
55107,12.7
55115,13.1
55067,13.4
55087,26.3
55123,18.3
55021,20.1
55061,12.8
55009,26.8
55035,30.0
55085,24.3
55095,17.8
55129,21.7
55133,41.6
55127,26.1
55023,13.7
55057,10.8
55025,47.8
55111,20.8
55131,27.7
55017,17.4
55031,20.8
55053,12.9
55049,21.1
55089,49.3
55097,27.4
55105,18.9
55119,12.6
55001,10.8
55007,26.6
55081,15.9
55141,17.6
55003,22.4
55037,15.3
55055,21.3
56005,16.5
56023,22.6
56025,19.8
56009,17.5
56027,22.0
56037,16.6
51065,27.9
51007,12.7
51750,35.4
51840,29.2
51001,18.1
51045,17.9
51063,14.1
51071,17.2
51077,11.0
51135,9.1
51157,33.5
51036,9.8
51047,21.0
51053,9.7
51079,23.2
51085,35.7
51111,9.1
51137,25.6
51595,14.9
51197,15.1
51550,28.1
