fips,edu_2022
05103,15.0
05105,15.2
05107,15.2
05109,18.5
05111,11.5
05113,16.3
05115,23.9
05117,16.0
05119,37.0
05121,15.5
05123,13.3
05125,28.5
05127,12.0
05129,14.9
05131,23.9
05133,11.7
05135,11.5
05137,14.4
05139,18.5
05141,16.8
05143,34.5
05145,20.5
05147,16.5
05149,13.8
06001,50.9
06003,39.6
06005,20.6
06007,30.8
06009,21.4
06011,14.3
06013,44.5
06015,17.7
06017,38.0
06019,23.4
06021,14.9
06023,31.1
06025,15.9
06027,29.0
06029,18.3
06031,14.7
06033,18.2
06035,12.1
06037,34.6
06039,17.2
06041,61.1
06043,28.9
06045,24.0
06047,14.6
06049,23.8
06051,31.7
06053,27.1
06055,37.8
06057,38.8
06059,42.8
06061,42.4
06063,21.2
06065,24.1
06067,32.6
06069,22.0
06071,22.4
06073,41.0
06075,59.8
06077,20.3
06079,38.0
06081,52.9
06083,35.7
06085,55.3
06087,42.5
06089,22.8
06091,23.9
06093,22.0
06095,28.2
06097,37.8
06099,18.2
06101,20.6
06103,18.2
06105,19.2
06107,15.6
06109,24.4
06111,34.7
06113,43.3
06115,17.4
08001,27.2
08003,28.2
08005,44.9
08007,39.4
08009,24.4
08011,15.5
08013,63.2
08014,58.4
08015,41.4
08017,23.4
08019,55.0
08021,24.6
08023,23.7
08025,12.7
08027,36.5
08029,24.5
08031,54.2
08033,26.3
08035,60.0
08037,51.8
08039,35.6
08041,40.2
08043,20.2
08045,33.7
08047,43.9
08049,37.8
08051,59.3
08053,44.6
08055,26.1
08057,27.5
08059,49.1
08061,18.0
08063,18.0
08065,39.2
08067,47.0
08069,50.9
08071,16.5
08073,22.7
08075,19.7
08077,30.0
08079,57.7
08081,20.5
08083,30.1
08085,27.7
08087,17.7
08089,18.3
08091,49.6
08093,35.5
08095,26.3
08097,63.1
08099,18.2
08101,24.1
08103,23.8
08105,31.3
08107,50.0
08109,24.4
08111,41.7
08113,62.2
08115,26.5
08117,52.3
08119,38.0
08121,24.5
08123,30.7
08125,24.4
09110,41.1
09120,41.7
09130,45.3
09140,33.3
09150,25.0
09160,37.9
09170,40.4
09180,33.8
09190,54.2
10001,26.3
10003,38.3
10005,31.7
11001,62.6
12001,46.7
12003,14.1
12005,26.6
12007,13.2
12009,32.9
12011,34.9
12013,11.1
12015,25.1
12017,19.7
12019,27.6
12021,38.7
12023,16.0
12027,11.6
12029,8.0
12031,32.2
12033,28.1
12035,28.4
12037,21.0
12039,19.7
12041,14.6
12043,13.0
12045,21.4
12047,9.2
12049,10.4
12051,10.5
12053,20.0
12055,18.3
12057,36.2
12059,11.0
12061,32.7
12063,13.9
12065,19.5
12067,8.1
12069,25.7
12071,30.1
12073,47.5
12075,16.1
12077,16.8
12079,13.0
12081,32.8
12083,22.0
12085,35.1
12086,32.5
12087,36.3
12089,32.0
12091,33.3
12093,16.8
12095,37.4
12097,26.5
12099,38.8
12101,27.1
12103,35.1
12105,21.4
12107,13.3
12109,47.4
12111,25.0
12113,29.9
12115,38.3
12117,41.7
12119,33.7
12121,15.9
12123,13.9
12125,10.0
12127,26.2
12129,19.7
12131,33.1
12133,12.4
13001,10.0
13003,11.4
13005,10.9
13007,19.0
13009,23.5
13011,17.1
13013,21.2
13015,21.0
13017,12.2
13019,14.8
13021,25.9
13023,18.6
13025,10.3
13027,14.7
13029,33.9
13031,29.6
13033,14.7
13035,13.1
13037,11.4
13039,21.7
13043,12.2
13045,21.2
13047,23.2
13049,12.1
13051,36.1
13053,30.0
13055,9.5
13057,39.5
13059,47.9
13061,16.6
13063,20.6
13065,12.9
13067,49.7
13069,12.9
13071,14.7
13073,37.4
13075,16.0
13077,34.1
13079,11.3
13081,14.1
13083,18.3
13085,35.5
13087,15.0
13089,46.7
13091,14.7
13093,13.0
13095,23.3
13097,29.9
13099,14.0
13101,14.0
13103,25.2
13105,14.1
13107,11.6
13109,16.4
13111,23.2
13113,47.2
13115,22.3
13117,56.2
13119,16.8
13121,57.1
13123,23.4
13125,12.9
13127,30.6
13129,16.7
13131,15.8
13133,33.4
13135,38.9
13137,22.9
13139,25.5
13141,9.6
13143,17.9
13145,32.4
13147,18.3
13149,11.6
13151,27.5
13153,32.0
13155,16.8
13157,26.5
13159,18.3
13161,11.5
13163,10.8
13165,9.1
13167,9.5
13169,17.9
13171,17.5
13173,18.4
13175,17.1
13177,32.6
13179,20.2
13181,16.2
13183,13.0
13185,26.1
13187,32.0
13189,18.4
13191,17.8
13193,10.1
13195,19.6
13197,12.2
13199,13.1
13201,19.7
13205,12.3
13207,28.6
13209,19.6
13211,29.9
13213,11.4
13215,28.4
13217,22.6
13219,53.5
13221,22.7
13223,26.5
13225,22.9
13227,24.3
13229,17.0
13231,20.2
13233,14.4
13235,12.9
13237,25.6
13239,10.9
13241,28.0
13243,12.4
13245,23.6
13247,28.1
13249,18.0
13251,15.7
13253,17.0
13255,18.3
13257,16.0
13259,15.8
13261,22.2
13263,15.4
13265,11.5
13267,14.0
13269,16.3
13271,8.0
13273,13.0
13275,23.8
13277,18.7
13279,16.4
13281,32.0
13283,13.7
13285,20.3
13287,10.5
13289,10.6
13291,25.5
13293,15.4
13295,19.7
13297,24.3
13299,15.1
13301,11.1
13303,17.4
13305,14.1
13307,9.3
13309,12.8
13311,23.1
13313,18.6
13315,13.6
13317,15.6
13319,12.1
13321,9.5
15001,30.7
15003,36.6
15005,34.0
15007,30.4
15009,30.1
16001,42.8
16003,21.3
16005,29.5
16007,20.8
16009,18.6
16011,19.9
16013,44.5
16015,27.1
16017,27.2
16019,31.9
16021,18.2
16023,16.2
16025,27.0
16027,21.6
16029,15.7
16031,20.5
16033,15.3
16035,18.1
16037,28.8
16039,20.9
16041,17.2
16043,21.4
16045,22.5
16047,15.8
16049,21.5
16051,26.8
16053,13.1
16055,26.7
16057,44.3
16059,22.2
16061,18.5
16063,11.2
16065,39.1
16067,15.9
16069,25.7
16071,23.8
16073,13.9
16075,20.2
16077,14.7
16079,11.6
16081,47.1
16083,23.6
16085,36.4
16087,17.5
17001,26.9
17003,10.3
17005,21.1
17007,24.0
17009,14.0
17011,21.5
17013,19.5
17015,18.7
17017,19.2
17019,45.6
17021,17.2
17023,24.4
17025,15.0
17027,23.6
17029,27.0
17031,41.3
17033,18.9
17035,17.7
17037,34.1
17039,21.5
17041,19.9
17043,51.1
17045,18.8
17047,13.9
17049,25.9
17051,14.8
17053,19.8
17055,17.7
17057,17.7
17059,12.4
17061,15.4
17063,25.7
17065,17.2
17067,24.6
17069,12.0
17071,20.7
17073,24.7
17075,17.6
17077,35.2
17079,21.4
17081,18.1
17083,21.8
17085,27.9
17087,16.6
17089,36.3
17091,20.3
17093,35.8
17095,20.4
17097,46.9
17099,18.4
17101,14.1
17103,18.9
17105,18.7
17107,20.2
17109,31.2
17111,35.3
17113,46.0
17115,23.9
17117,19.3
17119,29.4
17121,16.7
17123,17.4
17125,17.3
17127,14.7
17129,25.9
17131,17.9
17133,37.9
17135,18.2
17137,22.4
17139,20.7
17141,23.4
17143,33.7
17145,10.9
17147,30.8
17149,18.1
17151,15.4
17153,14.5
17155,23.5
17157,13.7
17159,18.9
17161,24.1
17163,30.4
17165,20.2
17167,34.6
17169,16.9
17171,22.0
17173,18.3
17175,19.0
17177,20.3
17179,27.5
17181,21.7
17183,15.6
17185,18.5
17187,21.1
17189,23.1
17191,15.8
17193,16.0
17195,19.3
17197,36.1
17199,27.1
17201,24.1
17203,35.4
18001,15.4
18003,30.5
18005,34.8
18007,18.7
18009,14.8
18011,49.5
18013,27.5
18015,16.6
18017,15.4
18019,24.6
18021,16.9
18023,16.3
18025,12.2
18027,15.1
18029,24.7
18031,20.5
18033,19.0
18035,25.5
18037,23.9
18039,20.0
18041,15.4
18043,31.3
18045,13.5
18047,20.7
18049,17.8
18051,18.0
18053,18.4
18055,16.1
18057,60.8
18059,32.8
18061,20.6
18063,39.2
18065,17.1
18067,19.8
18069,21.9
18071,18.6
18073,19.0
18075,12.9
18077,18.0
18079,14.1
18081,32.4
18083,18.1
18085,24.1
18087,11.2
18089,24.5
18091,21.1
18093,19.0
18095,19.4
18097,33.2
18099,20.0
18101,14.1
18103,15.5
18105,48.2
18107,20.8
18109,20.3
18111,13.4
18113,17.7
18115,15.7
18117,13.9
18119,15.3
18121,15.1
18123,16.2
18125,14.1
18127,29.9
18129,25.5
18131,14.1
18133,19.4
18135,15.1
18137,19.0
18139,15.7
18141,32.0
18143,11.5
18145,19.6
18147,19.9
18149,13.1
18151,24.4
18153,13.8
18155,10.8
18157,39.1
18159,24.8
18161,19.9
18163,27.1
18165,17.9
18167,25.6
18169,21.7
18171,19.2
18173,34.5
18175,14.1
18177,19.0
18179,19.1
18181,18.3
18183,22.8
19001,19.0
19003,21.4
19005,18.4
19007,18.8
19009,21.7
19011,23.3
19013,30.0
19015,26.4
19017,34.0
19019,21.1
19021,21.6
19023,19.4
19025,21.4
19027,22.1
19029,20.9
19031,20.9
19033,24.0
19035,21.7
19037,18.6
19039,15.2
19041,26.0
19043,17.2
19045,21.6
19047,16.1
19049,51.5
19051,19.0
19053,24.9
19055,18.5
19057,23.3
19059,32.7
19061,32.0
19063,15.2
19065,17.2
19067,18.2
19069,18.5
19071,19.2
19073,19.7
19075,26.1
19077,21.6
19079,22.5
19081,20.2
19083,20.8
19085,20.6
19087,22.8
19089,19.2
19091,18.4
19093,19.7
19095,22.8
19097,18.4
19099,19.7
19101,39.5
19103,54.1
19105,22.5
19107,16.4
19109,19.9
19111,20.3
19113,34.6
19115,14.4
19117,14.9
19119,19.4
19121,25.8
19123,22.4
19125,31.7
19127,21.0
19129,30.5
19131,21.4
19133,15.7
19135,22.7
19137,18.6
19139,23.2
19141,21.6
19143,14.2
19145,17.7
19147,20.2
19149,24.1
19151,17.1
19153,38.9
19155,23.4
19157,28.9
19159,22.6
19161,21.6
19163,34.9
19165,22.8
19167,31.3
19169,52.5
19171,18.3
19173,15.5
19175,24.1
19177,18.5
19179,18.5
19181,32.2
19183,24.4
19185,15.0
19187,20.7
19189,25.9
19191,30.5
19193,24.0
19195,19.5
19197,21.0
20001,19.6
20003,15.3
20005,22.2
20007,23.6
20009,21.7
20011,23.7
20013,20.1
20015,32.0
20017,26.5
20019,16.2
20021,19.8
20023,22.2
20025,26.1
20027,26.3
20029,22.4
20031,22.2
20033,21.1
20035,24.5
20037,30.9
20039,24.8
20041,23.5
20043,18.9
20045,52.3
20047,17.9
20049,18.2
20051,38.7
20053,20.8
20055,18.5
20057,19.8
20059,23.9
20061,23.8
20063,19.7
20065,24.4
20067,20.2
20069,21.9
20071,28.8
20073,16.0
20075,19.2
20077,17.5
20079,30.7
20081,15.8
20083,30.5
20085,21.0
20087,24.5
20089,18.5
20091,56.7
20093,16.6
20095,24.3
20097,25.3
20099,22.6
20101,19.9
20103,35.5
20105,23.7
20107,22.1
20109,26.7
20111,26.7
20113,31.4
20115,27.6
20117,20.8
20119,24.0
20121,30.6
20123,28.8
20125,20.1
20127,27.9
20129,17.5
20131,28.3
20133,21.1
20135,20.9
20137,20.8
20139,20.0
20141,23.1
20143,23.7
20145,18.3
20147,20.1
20149,37.9
20151,27.9
20153,17.5
20155,20.5
20157,26.4
20159,23.7
20161,47.8
20163,22.7
20165,19.5
20167,20.2
20169,28.2
20171,19.9
20173,31.7
20175,11.3
20177,31.7
20179,24.3
20181,26.1
20183,23.1
20185,26.1
20187,17.4
20189,12.5
20191,23.9
20193,26.5
20195,25.0
20197,25.1
20199,25.9
20201,22.5
20203,21.4
20205,19.5
20207,21.1
20209,20.0
21001,18.6
21003,18.3
21005,25.3
21007,17.3
21009,17.4
21011,14.4
21013,11.7
21015,34.6
21017,23.2
21019,20.8
21021,26.8
21023,17.6
21025,17.0
21027,14.3
21029,17.5
21031,11.3
21033,16.1
21035,31.5
21037,39.3
21039,13.3
21041,5.8
21043,14.5
21045,12.2
21047,19.1
21049,20.0
21051,14.3
21053,14.0
21055,12.5
21057,17.1
21059,25.4
21061,11.4
21063,10.2
21065,11.1
21067,46.5
21069,15.8
21071,13.1
21073,31.6
21075,14.0
21077,13.0
21079,19.9
21081,15.7
21083,18.6
21085,13.3
21087,13.5
21089,17.6
21091,17.4
21093,23.9
21095,10.5
21097,18.1
21099,10.5
21101,18.9
21103,14.7
21105,22.2
21107,15.5
21109,11.2
21111,36.1
21113,30.3
21115,14.6
21117,36.5
21119,16.3
21121,16.7
21123,15.2
21125,16.6
21127,10.9
21129,7.3
21131,11.6
21133,13.1
21135,10.2
21137,15.4
21139,13.2
21141,17.1
21143,14.5
21145,28.2
21147,6.8
21149,18.0
21151,33.3
21153,10.9
21155,12.8
21157,22.4
21159,10.8
21161,22.6
21163,17.8
21165,10.8
21167,21.7
21169,14.1
21171,16.0
21173,18.2
21175,17.7
21177,13.3
21179,22.5
21181,7.1
21183,14.4
21185,45.4
21187,18.9
21189,11.1
21191,16.6
21193,13.2
21195,15.8
21197,15.1
21199,17.8
21201,12.2
21203,12.0
21205,27.1
21207,16.4
21209,31.9
21211,30.2
21213,14.6
21215,22.1
21217,23.0
21219,16.5
21221,20.5
21223,13.7
21225,10.2
21227,32.9
21229,19.8
21231,13.8
21233,11.5
21235,18.7
21237,7.0
21239,40.7
22001,13.7
22003,12.0
22005,29.0
22007,13.4
22009,12.3
22011,17.9
22013,12.4
22015,27.6
22017,24.3
22019,23.6
22021,12.1
22023,14.4
22025,17.6
22027,11.7
22029,17.6
22031,16.3
22033,38.2
22035,11.8
22037,16.1
22039,12.2
22041,15.3
22043,12.0
22045,14.2
22047,14.9
22049,12.8
22051,29.8
22053,15.2
22055,34.6
22057,18.6
22059,17.7
22061,36.6
22063,21.7
22065,14.0
22067,12.9
22069,22.8
22071,40.7
22073,25.8
22075,19.0
22077,14.8
22079,22.3
22081,10.6
22083,16.3
22085,13.3
22087,16.8
22089,27.2
22091,12.0
22093,18.7
22095,16.4
22097,14.1
22099,14.2
22101,12.3
22103,36.4
22105,21.5
22107,14.2
22109,17.0
22111,17.4
22113,18.7
22115,18.7
22117,11.7
22119,14.4
22121,23.1
22123,11.4
22125,21.2
22127,13.3
23001,22.8
23003,21.4
23005,50.6
23007,28.8
23009,36.6
23011,29.9
23013,37.9
23015,39.2
23017,21.5
23019,29.8
23021,20.8
23023,38.7
23025,19.7
23027,33.3
23029,24.6
23031,33.2
24001,20.8
24003,44.1
24005,41.2
24009,35.6
24011,17.7
24013,38.8
24015,26.8
24017,31.1
24019,19.2
24021,43.6
24023,24.6
24025,38.8
24027,64.0
24029,37.4
24031,60.0
24033,35.6
24035,36.6
24037,34.9
24039,16.8
24041,41.5
24043,23.0
24045,28.9
24047,32.1
24510,34.9
25001,46.1
25003,38.0
25005,29.7
25007,43.2
25009,41.7
25011,39.8
25013,28.6
25015,50.4
25017,58.5
25019,57.4
25021,56.3
25023,40.5
25025,49.2
25027,38.4
26001,20.0
26003,20.7
26005,24.1
26007,16.7
26009,32.5
26011,14.6
26013,15.6
26015,23.6
26017,20.1
26019,32.4
26021,30.1
26023,16.1
26025,22.0
26027,21.2
26029,33.0
26031,22.5
26033,22.9
26035,12.2
26037,32.2
26039,19.6
26041,19.7
26043,23.9
26045,30.3
26047,37.9
26049,22.8
26051,14.4
26053,22.4
26055,38.7
26057,18.1
26059,19.6
26061,35.8
26063,16.6
26065,40.6
26067,16.8
26069,16.3
26071,19.9
26073,30.7
26075,22.5
26077,40.5
26079,17.3
26081,38.6
26083,38.3
26085,12.2
26087,19.1
26089,48.6
26091,22.5
26093,38.1
26095,17.3
26097,25.7
26099,26.8
26101,22.5
26103,34.7
26105,24.2
26107,23.7
26109,16.7
26111,35.6
26113,16.9
26115,22.6
26117,14.4
26119,15.2
26121,20.7
26123,18.3
26125,49.5
26127,19.6
26129,14.6
26131,15.2
26133,16.5
26135,13.8
26137,26.3
26139,36.5
26141,19.8
26143,18.5
26145,22.9
26147,19.9
26149,17.2
26151,15.3
26153,20.1
26155,19.2
26157,15.3
26159,22.2
26161,57.4
26163,26.5
26165,19.9
27001,18.3
27003,31.5
27005,26.3
27007,31.4
27009,23.6
27011,20.3
27013,35.2
27015,23.9
27017,25.1
27019,49.8
27021,24.8
27023,19.8
27025,23.6
27027,36.7
27029,18.3
27031,46.4
27033,22.5
27035,27.2
27037,44.1
27039,30.3
27041,28.4
27043,21.4
27045,23.3
27047,17.1
27049,27.8
27051,19.0
27053,52.6
27055,26.7
27057,29.6
27059,19.7
27061,24.7
27063,23.1
27065,15.0
27067,25.9
27069,27.2
27071,17.1
27073,20.8
27075,26.1
27077,21.2
27079,24.7
27081,22.4
27083,27.5
27085,18.9
27087,13.7
27089,18.5
27091,23.1
27093,20.0
27095,16.7
27097,17.5
27099,24.0
27101,21.6
27103,34.9
27105,17.0
27107,21.9
27109,47.7
27111,26.6
27113,19.7
27115,15.4
27117,20.5
27119,26.7
27121,22.4
27123,44.7
27125,17.3
27127,20.0
27129,18.0
27131,30.0
27133,27.4
27135,20.0
27137,31.7
27139,42.9
27141,27.3
27143,17.8
27145,28.4
27147,28.4
27149,28.6
27151,22.9
27153,14.8
27155,16.2
27157,26.7
27159,18.4
27161,22.0
27163,47.9
27165,18.2
27167,24.2
27169,31.8
27171,33.1
27173,19.4
28001,20.3
28003,17.6
28005,9.2
28007,16.2
28009,11.0
28011,27.2
28013,12.0
28015,18.0
28017,11.3
28019,17.3
28021,22.3
28023,12.7
28025,18.0
28027,20.0
28029,21.3
28031,15.7
28033,27.4
28035,28.7
28037,16.5
28039,16.0
28041,11.4
28043,22.1
28045,24.4
28047,24.8
28049,31.3
28051,14.7
28053,18.6
28055,5.2
28057,15.3
28059,23.6
28061,14.9
28063,19.7
28065,14.2
28067,20.7
28069,16.5
28071,45.1
28073,33.6
28075,20.4
28077,13.9
28079,16.9
28081,28.3
28083,19.2
28085,19.2
28087,26.1
28089,49.5
28091,11.3
28093,14.0
28095,16.1
28097,16.9
28099,15.3
28101,16.2
28103,13.4
28105,44.4
28107,16.0
28109,15.9
28111,10.8
28113,16.7
28115,17.9
28117,18.5
28119,14.4
28121,32.7
28123,11.1
28125,16.0
28127,16.5
28129,14.5
28131,14.3
28133,17.4
28135,11.7
28137,18.1
28139,15.8
28141,14.8
28143,16.9
28145,17.7
28147,18.3
28149,26.8
28151,20.6
28153,19.8
28155,17.9
28157,11.5
28159,17.4
28161,12.3
28163,11.9
29001,34.3
29003,26.1
29005,21.3
29007,15.4
29009,14.9
29011,18.3
29013,13.9
29015,15.0
29017,11.7
29019,49.7
29021,23.3
29023,13.9
29025,16.8
29027,24.9
29029,22.6
29031,33.6
29033,20.7
29035,14.8
29037,27.9
29039,17.3
29041,21.4
29043,31.9
29045,12.9
29047,34.9
29049,22.3
29051,35.8
29053,23.3
29055,13.6
29057,14.4
29059,13.3
29061,20.1
29063,14.6
29065,17.3
29067,15.7
29069,13.6
29071,21.4
29073,19.3
29075,21.1
29077,32.4
29079,15.0
29081,16.9
29083,15.9
29085,10.1
29087,21.1
29089,26.4
29091,18.0
29093,18.8
29095,33.0
29097,24.7
29099,22.8
29101,28.4
29103,16.0
29105,16.9
29107,22.9
29109,15.3
29111,15.0
29113,18.3
29115,19.6
29117,19.5
29119,11.8
29121,17.5
29123,16.1
29125,18.4
29127,24.7
29129,20.5
29131,21.1
29133,13.7
29135,18.7
29137,16.4
29139,16.0
29141,13.9
29143,13.0
29145,22.2
29147,26.0
29149,14.3
29151,23.1
29153,10.4
29155,11.6
29157,20.3
29159,18.5
29161,31.6
29163,15.4
29165,44.3
29167,20.3
29169,26.9
29171,18.4
29173,15.8
29175,17.1
29177,15.1
29179,14.2
29181,11.9
29183,42.0
29185,12.4
29186,16.4
29187,15.5
29189,46.1
29195,25.0
29197,12.4
29199,14.6
29201,21.2
29203,14.9
29205,17.6
29207,14.9
29209,20.6
29211,14.4
29213,23.8
29215,15.2
29217,17.8
29219,19.2
29221,12.3
29223,11.1
29225,18.4
29227,15.6
29229,12.8
29510,38.6
30001,36.4
30003,19.8
30005,23.8
30007,22.3
30009,31.4
30011,21.3
30013,27.6
30015,24.5
30017,26.6
30019,26.0
30021,24.6
30023,20.2
30025,18.1
30027,27.6
30029,34.9
30031,52.9
30033,21.4
30035,20.5
30037,23.4
30039,31.5
30041,23.7
30043,33.3
30045,27.3
30047,31.9
30049,42.7
30051,27.2
30053,17.5
30055,21.3
30057,31.6
30059,36.2
30061,26.0
30063,44.5
30065,19.7
30067,36.3
30069,23.8
30071,20.0
30073,21.9
30075,25.5
30077,19.4
30079,22.4
30081,28.8
30083,14.2
30085,19.8
30087,19.4
30089,18.1
30091,25.5
30093,27.7
30095,29.3
30097,23.6
30099,25.5
30101,22.3
30103,32.2
30105,19.6
30107,20.7
30109,22.5
30111,34.3
31001,27.1
31003,20.5
31005,31.4
31007,30.4
31009,20.8
31011,18.0
31013,18.1
31015,16.9
31017,21.3
31019,35.2
31021,23.4
31023,25.3
31025,31.3
31027,23.3
31029,24.4
31031,25.9
31033,23.8
31035,21.6
31037,12.8
31039,24.0
31041,25.8
31043,14.3
31045,36.0
31047,16.0
31049,20.8
31051,22.2
31053,21.7
31055,41.2
31057,26.3
31059,22.8
31061,19.2
31063,23.4
31065,21.4
31067,20.0
31069,23.1
31071,31.9
31073,28.1
31075,27.0
31077,17.1
31079,21.3
31081,24.9
31083,24.5
31085,18.1
31087,18.8
31089,27.5
31091,27.1
31093,22.3
31095,19.3
31097,19.0
31099,30.9
31101,19.9
31103,28.8
31105,11.5
31107,18.9
31109,40.9
31111,20.2
31113,25.3
31115,19.5
31117,17.4
31119,24.5
31121,17.4
31123,19.4
31125,19.0
31127,30.5
31129,26.8
31131,25.6
31133,20.4
31135,25.9
31137,26.7
31139,22.1
31141,24.6
31143,18.6
31145,24.4
31147,20.4
31149,28.6
31151,21.9
31153,41.2
31155,29.1
31157,25.2
31159,31.0
31161,21.7
31163,18.9
31165,24.9
31167,20.1
31169,22.5
31171,24.6
31173,19.8
31175,27.0
31177,34.3
31179,32.7
31181,21.5
31183,24.7
31185,25.3
32001,17.6
32003,26.4
32005,31.3
32007,17.0
32009,24.3
32011,15.2
32013,20.8
32015,14.0
32017,15.3
32019,16.1
32021,14.6
32023,12.5
32027,10.1
32029,31.4
32031,32.5
32033,13.3
32510,24.3
33001,31.9
33003,37.5
33005,34.4
33007,20.4
33009,43.3
33011,40.2
33013,36.8
33015,43.6
33017,38.7
33019,30.1
34001,30.1
34003,51.7
34005,41.1
34007,34.3
34009,35.9
34011,17.3
34013,37.4
34015,35.2
34017,46.6
34019,55.5
34021,44.2
34023,45.1
34025,49.9
34027,57.1
34029,32.9
34031,30.1
34033,22.8
34035,57.3
34037,39.0
34039,38.3
34041,35.5
35001,36.6
35003,14.9
35005,17.5
35006,14.7
35007,22.1
35009,21.5
35011,9.2
35013,30.4
35015,18.2
35017,26.4
35019,14.0
35021,30.6
35023,16.9
35025,14.6
35027,24.3
35028,69.7
35029,11.9
35031,12.4
35033,20.6
35035,21.0
35037,16.0
35039,18.2
35041,20.4
35043,32.1
35045,15.7
35047,23.8
35049,42.2
35051,19.7
35053,16.8
35055,34.5
35057,14.5
35059,15.5
35061,21.1
36001,44.4
36003,24.5
36005,21.2
36007,29.8
36009,20.2
36011,23.0
36013,24.3
36015,24.6
36017,18.3
36019,27.2
36021,36.4
36023,27.8
36025,25.0
36027,39.0
36029,36.4
36031,31.2
36033,22.1
36035,19.3
36037,23.2
36039,27.6
36041,23.4
36043,22.4
36045,25.2
36047,40.4
36049,19.2
36051,29.5
36053,26.9
36055,40.5
36057,19.8
36059,48.2
36061,62.8
36063,27.0
36065,27.3
36067,36.9
36069,37.2
36071,31.6
36073,17.8
36075,21.4
36077,33.7
36079,42.8
36081,34.8
36083,35.4
36085,35.3
36087,42.5
36089,23.5
36091,43.4
36093,34.2
36095,25.0
36097,24.5
36099,22.1
36101,25.9
36103,39.0
36105,27.8
36107,26.3
36109,57.5
36111,35.6
36113,33.8
36115,21.1
36117,25.0
36119,51.8
36121,18.2
36123,24.0
37001,27.3
37003,15.3
37005,20.7
37007,11.4
37009,20.8
37011,22.3
37013,19.5
37015,16.6
37017,20.3
37019,32.4
37021,43.0
37023,19.8
37025,36.5
37027,17.2
37029,24.3
37031,31.9
37033,15.4
37035,24.8
37037,46.5
37039,23.6
37041,24.2
37043,28.8
37045,19.4
37047,14.5
37049,25.7
37051,26.9
37053,27.1
37055,42.5
37057,20.5
37059,26.2
37061,15.9
37063,51.9
37065,17.7
37067,35.3
37069,23.7
37071,25.0
37073,8.9
37075,13.8
37077,23.7
37079,11.5
37081,37.9
37083,15.7
37085,22.8
37087,28.7
37089,34.0
37091,16.0
37093,20.2
37095,14.2
37097,32.7
37099,29.8
37101,26.2
37103,15.7
37105,21.0
37107,15.0
37109,26.1
37111,18.0
37113,24.5
37115,32.2
37117,15.5
37119,47.8
37121,22.0
37123,19.7
37125,39.9
37127,21.9
37129,43.4
37131,17.8
37133,25.7
37135,61.7
37137,24.5
37139,26.1
37141,28.6
37143,19.6
37145,17.5
37147,33.1
37149,33.3
37151,16.8
37153,17.2
37155,14.6
37157,15.4
37159,20.6
37161,19.8
37163,14.9
37165,14.5
37167,18.7
37169,16.1
37171,18.2
37173,21.1
37175,37.1
37177,12.2
37179,38.4
37181,17.8
37183,55.7
37185,17.3
37187,14.1
37189,44.5
37191,20.0
37193,16.4
37195,20.5
37197,14.1
37199,22.4
38001,20.4
38003,28.7
38005,20.6
38007,28.9
38009,26.3
